"city","country_iso","test_time","asn","packet_loss_rate","download_throughput_mbps","download_latency_ms","download_jitter","download_bytes","upload_throughput_mbps","upload_latency_ms","upload_jitter","upload_bytes"
"Rio de Janeiro","BR","2025-05-07 20:39:31+02",16735,0.00000,102.01668,9,1.78000,169000000,55.53369,12,6.58000,146800000
"Curitiba","BR","2025-05-05 14:04:02+02",16735,0.00000,313.15971,27,23.48000,469000000,248.96500,22,21.12000,296800000
"Curitiba","BR","2025-05-05 14:10:25+02",16735,0.00000,105.42410,112,69.19000,469000000,44.48067,126,69.66000,146800000
"Curitiba","BR","2025-05-05 14:11:20+02",16735,0.00000,71.16007,93,55.72000,169000000,63.59339,108,68.73000,146800000
"Curitiba","BR","2025-05-05 14:12:44+02",16735,0.00000,187.32209,31,10.65000,469000000,143.32018,52,46.02000,296800000
"São Paulo","BR","2025-05-07 06:54:24+02",9009,0.04040,32.12348,3625,4589.75000,69000000,40.51120,35,18.03000,46800000
"Curitiba","BR","2025-05-05 14:57:05+02",16735,0.23100,91.10710,36,29.06000,169000000,61.31827,133,60.49000,146800000
"Curitiba","BR","2025-05-05 14:58:10+02",16735,0.00000,110.20590,32,29.52000,169000000,57.61623,251,125.89000,146800000
"Curitiba","BR","2025-05-05 15:17:27+02",16735,0.00000,110.22486,43,24.98000,169000000,76.69627,107,91.24000,146800000
"Belo Horizonte","BR","2025-05-05 15:03:44+02",16735,0.00000,13.44300,260,185.53000,69000000,4.61564,124,40.74000,46800000
"São Paulo","BR","2025-05-07 17:42:37+02",10429,0.33800,83.13221,210,327.63000,69000000,44.72422,32,51.90000,46800000
"São Paulo","BR","2025-05-07 17:41:44+02",10429,0.00000,85.52174,145,128.95000,69000000,51.34970,40,67.99000,46800000
"São Paulo","BR","2025-05-07 17:40:13+02",10429,0.58600,63.52172,91,122.84000,69000000,50.49866,55,88.74000,46800000
"São Paulo","BR","2025-05-07 18:03:43+02",10429,0.12700,116.31628,31,17.61000,169000000,116.57433,95,44.51000,146800000
"Brasília","BR","2025-05-07 18:21:21+02",16735,0.33500,91.68429,105,68.92000,169000000,72.34618,208,311.35000,146800000
"Brasília","BR","2025-05-07 18:39:58+02",16735,0.15200,75.93282,72,38.72000,169000000,72.72380,210,182.07000,146800000
"Cravinhos","BR","2025-05-07 18:53:15+02",16735,0.00000,202.74895,30,2.31000,469000000,210.77160,40,10.43000,296800000
"Fortaleza","BR","2025-05-07 18:46:33+02",14593,0.29800,24.44253,86,11.51000,69000000,5.38092,156,119.19000,46800000
"Porto Alegre","BR","2025-05-06 14:04:49+02",16735,0.02200,212.04974,71,97.63000,469000000,159.57306,36,5.41000,296800000
"Porto Alegre","BR","2025-05-06 14:11:47+02",16735,0.30900,236.30337,31,27.67000,469000000,148.19650,47,35.41000,296800000
"São Paulo","BR","2025-05-06 14:40:54+02",16735,0.00000,202.53328,29,26.04000,469000000,27.44559,17,1.02000,46800000
"Campinas","BR","2025-05-07 13:11:58+02",16735,0.02500,70.05408,107,155.26000,169000000,101.72104,105,129.30000,146800000
"São Paulo","BR","2025-05-06 13:58:05+02",10429,0.17700,146.23781,29,36.07000,469000000,94.57735,9,1.10000,146800000
"São Paulo","BR","2025-05-07 17:33:33+02",10429,0.22500,6.92639,270,219.59000,69000000,14.74592,101,161.85000,46800000
"São Paulo","BR","2025-05-07 21:17:19+02",10429,0.00000,111.67405,24,9.39000,169000000,81.55788,120,53.50000,146800000
"Rio de Janeiro","BR","2025-05-06 11:24:09+02",52468,0.00000,70.19708,15,2.37000,169000000,56.85643,5,1.76000,146800000
"Rio de Janeiro","BR","2025-05-06 11:25:13+02",52468,0.02000,70.96565,15,2.72000,169000000,64.79629,5,1.30000,146800000
"Rio de Janeiro","BR","2025-05-06 11:26:28+02",52468,0.00000,74.09044,15,4.02000,169000000,62.20239,6,1.87000,146800000
"Rio de Janeiro","BR","2025-05-06 11:27:53+02",52468,0.00000,72.93300,15,4.76000,169000000,65.88682,7,2.41000,146800000
"São Paulo","BR","2025-05-05 15:05:46+02",14593,0.01600,71.57377,43,16.62000,169000000,8.56769,27,8.43000,46800000
"São Paulo","BR","2025-05-07 20:17:21+02",10429,0.00000,54.28082,79,140.30000,69000000,51.22126,30,46.74000,46800000
"São Paulo","BR","2025-05-05 15:07:40+02",9009,0.00000,84.41348,149,17.22000,469000000,45.98608,143,32.28000,146800000
"São Paulo","BR","2025-05-06 19:54:16+02",15830,0.00000,61.02325,240,322.54000,169000000,8.56159,517,249.04000,46800000
"Rio de Janeiro","BR","2025-05-06 13:56:22+02",9009,0.01300,11.50050,66,17.54000,69000000,9.51351,51,2.72000,46800000
"São Paulo","BR","2025-05-07 19:06:31+02",10429,0.25400,429.38044,7,5.37000,469000000,192.54042,6,2.21000,296800000
"São Paulo","BR","2025-05-07 19:24:30+02",10429,0.00000,370.98534,6,2.37000,469000000,184.91449,5,2.52000,296800000
"São Paulo","BR","2025-05-05 03:01:19+02",10429,0.00000,154.85067,27,16.88000,2821519519,156.70491,82,34.35000,4081511883
"Curitiba","BR","2025-05-05 15:02:45+02",16735,0.00000,99.33762,33,20.83000,169000000,64.67894,126,67.23000,146800000
"São Paulo","BR","2025-05-06 17:11:36+02",16735,0.00000,202.22749,35,39.71000,469000000,27.28953,16,1.18000,46800000
"Belo Horizonte","BR","2025-05-05 12:05:50+02",16735,0.00000,16.38904,166,44.93000,69000000,3.38344,128,47.64000,6800000
"São Paulo","BR","2025-05-05 13:14:18+02",16735,0.15000,380.47537,15,2.16000,969000000,278.55028,18,4.84000,296800000
"São Paulo","BR","2025-05-05 13:42:24+02",10429,0.00000,50.56453,17,4.49000,169000000,34.76727,21,20.82000,46800000
"Curitiba","BR","2025-05-05 13:59:03+02",16735,0.00000,321.74443,8,2.41000,469000000,271.00261,18,12.64000,296800000
"Curitiba","BR","2025-05-05 17:25:58+02",16735,0.00000,354.44948,10,6.29000,469000000,254.06347,23,24.82000,296800000
"Curitiba","BR","2025-05-05 17:31:59+02",16735,0.00000,62.32150,55,20.50000,169000000,31.29203,313,237.79000,46800000
"Ribeirão Preto","BR","2025-05-07 12:51:03+02",16735,0.16900,27.18455,17,1.06000,69000000,23.94615,20,4.92000,46800000
"São Paulo","BR","2025-05-07 15:48:39+02",10429,0.28500,168.63568,34,14.52000,469000000,174.79458,63,51.69000,296800000
"São Paulo","BR","2025-05-06 16:23:40+02",16735,0.00000,171.43396,49,62.48000,469000000,27.02651,18,3.46000,46800000
NULL,"FJ","2025-05-05 22:39:46+02",38442,0.23940,10.41725,53,68.82000,9000000,9.86286,235,279.31000,46800000
"Accra","GH","2025-05-05 09:16:12+02",29614,0.00000,70.10787,20,28.64000,169000000,67.56219,88,7.49000,146800000
"Accra","GH","2025-05-05 09:53:46+02",29614,0.00000,426.82506,6,2.55000,469000000,63.22323,78,10.97000,146800000
"Accra","GH","2025-05-05 09:57:25+02",29614,0.00000,11.70992,76,48.32000,69000000,29.11036,74,23.33000,46800000
"Accra","GH","2025-05-07 09:11:49+02",37282,0.04400,15.87064,42,47.20000,69000000,6.31159,34,31.95000,46800000
"Accra","GH","2025-05-06 04:56:17+02",29614,0.00000,377.62083,8,7.30000,969000000,69.67932,83,6.48000,146800000
"Accra","GH","2025-05-06 22:00:13+02",29614,0.00000,69.34491,89,61.84000,169000000,38.58876,393,250.13000,46800000
"Accra","GH","2025-05-05 11:06:51+02",29614,0.00000,51.87517,52,27.27000,169000000,37.43189,126,9.30000,46800000
"Accra","GH","2025-05-06 13:10:03+02",14593,0.38900,19.71676,115,10.34000,69000000,2.39222,111,8.50000,6800000
"Accra","GH","2025-05-06 16:46:57+02",29614,0.01560,18.61858,359,414.68000,69000000,12.55276,669,588.03000,46800000
"Accra","GH","2025-05-06 03:54:05+02",29614,0.00000,23.01979,73,48.88000,69000000,50.45600,75,18.16000,46800000
"Accra","GH","2025-05-06 03:57:39+02",29614,0.00000,16.98764,123,62.10000,69000000,28.48905,189,16.34000,46800000
"Accra","GH","2025-05-07 21:55:21+02",29614,0.00000,85.19589,54,31.53000,169000000,79.97034,61,27.63000,146800000
"Accra","GH","2025-05-05 07:14:20+02",37282,0.00500,36.06813,136,66.94000,169000000,5.33899,104,1.12000,46800000
"Accra","GH","2025-05-06 11:07:44+02",29614,0.00100,58.53121,45,30.85000,169000000,32.58562,126,127.96000,46800000
"Accra","GH","2025-05-06 11:08:19+02",29614,0.00000,35.39797,67,57.35000,69000000,31.02000,104,48.35000,46800000
"Accra","GH","2025-05-06 11:09:37+02",29614,0.00000,57.64517,65,54.29000,169000000,36.91596,168,160.80000,46800000
"Accra","GH","2025-05-06 11:11:42+02",29614,0.00300,48.31803,35,21.35000,169000000,29.42369,25,3.47000,46800000
"Accra","GH","2025-05-06 09:01:56+02",37282,0.53700,11.08321,51,59.29000,69000000,23.02495,66,92.50000,46800000
"Accra","GH","2025-05-06 11:21:28+02",29614,0.03500,37.08654,95,68.36000,169000000,30.57737,162,85.46000,46800000
"Accra","GH","2025-05-07 08:56:41+02",37282,0.00000,33.09409,29,39.38000,69000000,34.94444,33,49.71000,46800000
"Accra","GH","2025-05-07 08:58:00+02",37282,0.00200,36.55060,43,66.06000,69000000,39.79945,10,1.78000,46800000
"Accra","GH","2025-05-07 11:21:53+02",29614,0.01000,42.25829,110,125.27000,69000000,40.85401,158,38.21000,146800000
"Accra","GH","2025-05-07 11:24:19+02",29614,0.00100,28.24999,203,147.63000,69000000,39.55038,110,19.78000,146800000
"Accra","GH","2025-05-07 11:26:17+02",29614,0.00200,41.83316,73,51.77000,69000000,36.35007,96,79.03000,46800000
"Accra","GH","2025-05-05 10:07:10+02",29614,0.00000,419.39187,59,92.39000,469000000,66.21977,65,19.66000,146800000
"Accra","GH","2025-05-07 16:31:02+02",29614,0.00000,73.10950,11,2.48000,169000000,36.73938,95,63.73000,46800000
"Accra","GH","2025-05-06 12:12:48+02",37282,0.14500,12.36954,144,79.53000,69000000,5.52913,121,37.74000,46800000
"Accra","GH","2025-05-06 11:22:21+02",29614,0.00000,28.27248,117,85.05000,69000000,36.87487,332,236.00000,46800000
"Accra","GH","2025-05-05 11:10:53+02",29614,0.00400,55.37068,378,545.29000,169000000,29.32550,38,5.32000,46800000
"Accra","GH","2025-05-06 10:52:37+02",37282,0.04100,10.18853,140,74.79000,69000000,3.38665,105,2.42000,6800000
"Accra","GH","2025-05-05 17:44:27+02",37282,0.16300,17.81417,29,26.41000,69000000,16.19838,53,27.78000,46800000
"Accra","GH","2025-05-06 11:26:54+02",29614,0.00000,62.90046,37,21.97000,169000000,52.43199,424,377.99000,146800000
"Accra","GH","2025-05-05 03:32:17+02",29614,0.00000,59.29975,92,69.24000,169000000,58.89764,82,39.82000,146800000
"Accra","GH","2025-05-05 03:29:19+02",14593,0.01000,12.51014,253,289.23000,69000000,5.37955,197,182.54000,46800000
"Accra","GH","2025-05-06 05:55:09+02",29614,0.00000,23.24322,67,30.64000,69000000,57.83027,63,11.92000,146800000
"Accra","GH","2025-05-06 06:53:05+02",29614,0.00000,75.47248,6,2.67000,169000000,69.61855,91,32.31000,146800000
"Accra","GH","2025-05-05 06:44:27+02",29614,0.00000,23.50070,163,123.11000,69000000,14.79851,124,40.71000,46800000
"Accra","GH","2025-05-05 03:39:19+02",14593,0.20500,41.95537,96,72.02000,169000000,6.98816,45,14.81000,46800000
"Accra","GH","2025-05-05 11:57:17+02",37282,0.17900,2.84427,89,78.95000,9000000,26.41132,31,40.93000,46800000
"Accra","GH","2025-05-07 07:30:52+02",29614,0.00000,37.64870,190,137.54000,69000000,29.20235,355,296.85000,46800000
"Accra","GH","2025-05-05 09:03:33+02",37282,0.35400,0.95718,140,55.18000,9000000,2.80238,154,81.54000,6800000
"Accra","GH","2025-05-05 09:07:40+02",29614,0.03300,62.05130,93,43.16000,169000000,64.15929,111,6.85000,146800000
"Accra","GH","2025-05-07 09:01:36+02",37282,0.00000,9.42924,38,55.19000,69000000,20.79193,26,28.84000,46800000
"Guatemala City","GT","2025-05-05 15:58:17+02",14754,0.75000,17.22427,103,31.82000,69000000,5.38940,602,168.67000,46800000
"Guatemala City","GT","2025-05-06 02:46:47+02",23243,0.00000,3.02273,55,25.82000,9000000,21.36696,146,51.12000,46800000
"Guatemala City","GT","2025-05-06 01:21:31+02",52286,0.00000,51.19707,34,10.79000,169000000,18.57779,43,22.53000,46800000
"Guatemala City","GT","2025-05-06 01:26:29+02",52286,0.00000,49.70361,32,3.37000,69000000,23.30595,34,3.78000,46800000
"Guatemala City","GT","2025-05-06 06:06:58+02",22869,0.00000,55.57988,91,114.19000,169000000,46.65066,24,15.64000,46800000
"Guatemala City","GT","2025-05-07 22:14:21+02",52468,0.02000,48.51284,149,249.21000,169000000,45.08148,24,9.51000,146800000
"Guatemala City","GT","2025-05-07 22:19:44+02",52468,0.00000,40.42039,56,8.87000,69000000,47.31179,43,3.90000,146800000
"Guatemala City","GT","2025-05-07 22:56:12+02",52286,0.28000,34.80711,49,18.43000,69000000,26.88694,43,20.43000,46800000
"Guatemala City","GT","2025-05-06 21:00:23+02",22869,0.00000,108.29183,28,11.89000,169000000,185.43142,20,7.24000,296800000
"Guatemala City","GT","2025-05-07 02:46:44+02",22869,0.00000,111.84296,24,14.82000,169000000,274.83462,41,21.98000,296800000
NULL,"GT","2025-05-06 00:13:39+02",52286,0.00000,33.04673,56,22.96000,69000000,34.05269,42,11.14000,146800000
"Guatemala City","GT","2025-05-05 21:23:43+02",52286,0.00000,22.14190,47,5.92000,69000000,17.15000,56,1.42000,46800000
"Guatemala City","GT","2025-05-05 21:32:21+02",23243,0.00000,6.90127,17,4.47000,9000000,3.91494,16,2.89000,6800000
"Guatemala City","GT","2025-05-05 21:46:03+02",23243,0.00300,15.98759,67,24.84000,69000000,4.88403,274,256.56000,6800000
"Guatemala City","GT","2025-05-05 21:59:44+02",52468,0.00000,48.28089,22,6.38000,169000000,29.91731,23,5.52000,46800000
"Guatemala City","GT","2025-05-06 22:38:52+02",22869,0.00000,111.81185,23,14.14000,169000000,239.86953,80,35.09000,296800000
"Guatemala City","GT","2025-05-07 21:02:58+02",23243,0.00000,39.94533,88,149.81000,69000000,15.92961,324,147.43000,46800000
"Guatemala City","GT","2025-05-07 21:04:04+02",23243,0.11700,71.19275,20,33.23000,69000000,30.01371,78,136.07000,46800000
"Guatemala City","GT","2025-05-07 21:38:49+02",52468,0.00200,17.00859,57,18.40000,69000000,23.81304,146,28.70000,46800000
"Guatemala City","GT","2025-05-07 21:40:19+02",52468,0.04900,13.00157,57,17.01000,69000000,15.67123,83,44.08000,46800000
"Guatemala City","GT","2025-05-07 21:55:44+02",52468,0.00000,30.25063,38,3.84000,69000000,33.16386,44,3.87000,46800000
"Guatemala City","GT","2025-05-06 20:01:44+02",23243,0.10500,9.87965,89,66.05000,69000000,2.37606,158,236.45000,6800000
"Guatemala City","GT","2025-05-06 20:02:09+02",26617,0.00000,50.71546,48,12.72000,169000000,59.82176,169,25.62000,146800000
"Guatemala City","GT","2025-05-06 20:20:29+02",23243,0.18200,12.16474,68,70.64000,69000000,2.73854,211,301.58000,6800000
"Guatemala City","GT","2025-05-06 20:50:31+02",23243,0.00000,11.33990,74,50.51000,69000000,2.92506,342,478.94000,6800000
"Guatemala City","GT","2025-05-06 20:52:58+02",23243,0.00000,10.86144,100,98.59000,69000000,2.80564,63,50.36000,6800000
"Guatemala City","GT","2025-05-05 22:09:05+02",52468,0.00000,71.25955,26,5.87000,169000000,60.62916,17,8.33000,146800000
"Guatemala City","GT","2025-05-05 22:10:16+02",52468,0.00000,65.14817,16,3.57000,169000000,57.55572,29,19.99000,146800000
"Guatemala City","GT","2025-05-06 19:52:36+02",23243,0.00000,10.52836,151,191.61000,69000000,2.48245,132,88.97000,6800000
"Guatemala City","GT","2025-05-06 19:59:43+02",23243,0.06900,12.12562,91,45.44000,69000000,2.49091,83,74.60000,6800000
"Guatemala City","GT","2025-05-05 20:52:26+02",22869,0.00000,112.05578,23,11.42000,169000000,250.88483,19,6.57000,296800000
"Guatemala City","GT","2025-05-07 19:18:34+02",22869,0.01200,42.48557,28,35.02000,69000000,11.67611,12,2.83000,46800000
"Guatemala City","GT","2025-05-07 19:26:54+02",23243,0.00000,399.36989,27,41.05000,469000000,121.71501,11,3.42000,296800000
"Guatemala City","GT","2025-05-06 17:23:59+02",22869,0.00000,108.14726,24,13.76000,169000000,296.20518,87,56.17000,296800000
"Guatemala City","GT","2025-05-06 17:36:45+02",22869,0.00000,117.57587,26,18.02000,169000000,249.02853,27,19.70000,296800000
"Guatemala City","GT","2025-05-06 16:07:18+02",26617,0.00000,38.25149,8,2.68000,69000000,16.74600,28,20.98000,46800000
"Guatemala City","GT","2025-05-06 16:35:47+02",26617,0.00000,39.72860,7,2.04000,69000000,16.75690,21,22.37000,46800000
"Guatemala City","GT","2025-05-05 14:56:59+02",23243,0.00000,35.91937,35,9.00000,69000000,5.36433,30,7.79000,46800000
"Guatemala City","GT","2025-05-07 10:11:11+02",23243,0.00000,31.26804,60,12.77000,69000000,15.52222,137,18.39000,46800000
"Guatemala City","GT","2025-05-05 16:02:28+02",23243,0.00000,28.41867,72,62.23000,69000000,4.97679,59,22.02000,6800000
"Guatemala City","GT","2025-05-05 16:44:51+02",52468,0.00200,9.80871,133,109.42000,69000000,1.82582,79,74.57000,6800000
"Guatemala City","GT","2025-05-05 16:46:14+02",52468,0.00000,13.38278,149,104.81000,69000000,1.94438,66,19.85000,6800000
"Guatemala City","GT","2025-05-05 16:48:33+02",52468,0.14900,12.67480,130,86.44000,69000000,1.94078,149,100.51000,6800000
"Guatemala City","GT","2025-05-05 16:56:57+02",52286,0.00000,55.18105,12,9.07000,169000000,35.15219,22,3.67000,146800000
"Guatemala City","GT","2025-05-05 16:57:54+02",52286,0.00000,49.84614,49,32.42000,169000000,47.72727,46,32.38000,146800000
"Guatemala City","GT","2025-05-06 14:03:48+02",23243,0.00000,34.61259,71,88.55000,69000000,5.58896,98,115.59000,6800000
"Guatemala City","GT","2025-05-06 14:16:33+02",52286,0.00000,3.19212,80,25.70000,9000000,5.33174,80,31.84000,46800000
"Guatemala City","GT","2025-05-07 20:59:08+02",14754,0.21300,103.69703,114,54.93000,469000000,14.34950,396,243.57000,46800000
"Guatemala City","GT","2025-05-05 00:26:54+02",14754,0.00000,8.61855,268,63.63000,69000000,7.43284,664,223.15000,46800000
"Guatemala City","GT","2025-05-05 22:29:13+02",14754,0.00000,114.99268,130,63.61000,469000000,31.08048,70,16.84000,46800000
"Guatemala City","GT","2025-05-05 22:30:17+02",14754,0.00000,123.21200,35,1.88000,469000000,24.41083,36,1.95000,46800000
"Guatemala City","GT","2025-05-05 22:56:33+02",14754,0.16400,3.22257,731,995.58000,9000000,0.30366,2027,376.67000,800000
"Guatemala City","GT","2025-05-06 19:02:47+02",14754,0.15900,102.31698,301,97.08000,469000000,11.29788,110,18.48000,46800000
"Guatemala City","GT","2025-05-06 19:38:40+02",14754,0.22400,74.69120,231,163.37000,169000000,18.18310,122,49.23000,46800000
"Guatemala City","GT","2025-05-05 20:18:42+02",14754,0.00600,120.76238,174,66.91000,469000000,86.35473,95,40.61000,146800000
"Guatemala City","GT","2025-05-07 19:33:57+02",14754,0.00000,115.34303,116,43.89000,469000000,12.19666,325,113.42000,46800000
"Guatemala City","GT","2025-05-06 17:05:42+02",14754,0.00000,46.99828,67,26.48000,169000000,19.40810,79,63.39000,46800000
"Guatemala City","GT","2025-05-06 17:07:15+02",14754,0.00000,51.91874,91,38.64000,169000000,22.32533,45,5.55000,46800000
"Guatemala City","GT","2025-05-06 17:08:03+02",14754,0.00000,48.30378,49,9.52000,169000000,20.68457,85,16.77000,46800000
"Guatemala City","GT","2025-05-06 17:12:58+02",14754,0.16000,53.80439,92,26.04000,169000000,23.86509,68,9.18000,46800000
"Guatemala City","GT","2025-05-06 17:19:47+02",14754,0.00100,74.20095,131,58.11000,169000000,14.21027,152,98.03000,46800000
"Guatemala City","GT","2025-05-06 17:33:53+02",14754,0.00000,54.53281,154,85.43000,169000000,13.74245,157,57.77000,46800000
"Guatemala City","GT","2025-05-06 17:52:19+02",14754,0.22700,143.67528,66,38.02000,469000000,158.13311,32,2.12000,296800000
"Guatemala City","GT","2025-05-06 17:53:16+02",14754,0.24600,169.96134,36,12.69000,469000000,143.30433,30,4.39000,296800000
"Guatemala City","GT","2025-05-06 17:59:36+02",14754,0.00000,99.71798,40,4.51000,469000000,53.62662,74,25.86000,146800000
"Guatemala City","GT","2025-05-05 12:02:50+02",14754,0.00000,57.72610,56,19.90000,169000000,56.03845,192,93.97000,146800000
"Guatemala City","GT","2025-05-05 12:08:21+02",14754,0.00000,92.23465,97,56.13000,169000000,20.47982,44,6.60000,46800000
"Guatemala City","GT","2025-05-05 12:55:35+02",14754,0.03300,84.84431,125,31.91000,469000000,13.59798,94,10.78000,46800000
"Guatemala City","GT","2025-05-05 13:02:02+02",14754,0.00100,100.56632,47,21.13000,469000000,77.31683,42,8.57000,146800000
"Guatemala City","GT","2025-05-05 13:04:52+02",14754,0.00000,67.82354,178,92.10000,169000000,19.68028,62,7.57000,46800000
"Guatemala City","GT","2025-05-05 13:04:55+02",14754,0.01140,122.73622,357,157.59000,469000000,17.67771,75,8.64000,46800000
"Guatemala City","GT","2025-05-05 13:04:55+02",14754,0.00000,145.88289,33,2.54000,469000000,39.95823,34,3.21000,46800000
"Guatemala City","GT","2025-05-05 13:08:48+02",14754,0.02270,137.01248,289,90.87000,469000000,19.29730,71,6.04000,46800000
"Guatemala City","GT","2025-05-05 13:08:48+02",14754,0.00000,140.44738,275,155.07000,469000000,21.20569,68,8.68000,46800000
"Guatemala City","GT","2025-05-05 13:10:26+02",14754,0.00000,63.89692,66,31.61000,169000000,12.33236,33,2.47000,46800000
"Guatemala City","GT","2025-05-05 13:10:29+02",14754,0.00000,160.91294,373,198.42000,469000000,26.01122,90,10.71000,46800000
"Guatemala City","GT","2025-05-05 13:11:36+02",14754,0.19700,62.17557,394,226.50000,169000000,10.16408,69,2.87000,46800000
"Guatemala City","GT","2025-05-05 13:15:35+02",14754,0.28900,137.26650,258,76.56000,469000000,16.86482,48,6.17000,46800000
"Guatemala City","GT","2025-05-05 13:16:25+02",14754,0.00000,55.65588,44,3.39000,169000000,15.74052,76,7.90000,46800000
"Guatemala City","GT","2025-05-05 17:15:30+02",14754,0.00000,91.41819,94,25.16000,469000000,39.36720,45,11.17000,46800000
"Guatemala City","GT","2025-05-05 17:28:32+02",14754,0.10300,62.69686,35,1.92000,169000000,13.69348,35,1.78000,46800000
"Guatemala City","GT","2025-05-05 17:40:21+02",14754,0.00000,134.79959,140,61.49000,469000000,16.42268,139,68.91000,46800000
"Guatemala City","GT","2025-05-05 17:41:35+02",14754,0.00000,145.27981,151,42.56000,469000000,18.43270,56,4.55000,46800000
"Guatemala City","GT","2025-05-05 17:48:54+02",14754,0.00000,59.28420,131,156.39000,169000000,16.76550,47,8.66000,46800000
"Guatemala City","GT","2025-05-07 12:05:08+02",14754,0.00000,60.07589,40,10.18000,169000000,56.07033,63,9.25000,146800000
"Antigua Guatemala","GT","2025-05-07 12:59:21+02",14754,0.00000,47.65369,189,102.42000,169000000,9.94373,90,11.25000,46800000
"Guatemala City","GT","2025-05-06 16:00:23+02",14754,0.06900,27.53733,81,22.29000,69000000,7.29209,711,189.39000,46800000
"Guatemala City","GT","2025-05-06 16:02:01+02",14754,0.00000,30.87132,72,17.29000,69000000,7.71492,504,164.85000,46800000
"Guatemala City","GT","2025-05-06 16:07:55+02",14754,0.27400,25.98219,59,17.29000,69000000,7.90224,211,59.57000,46800000
"Guatemala City","GT","2025-05-06 16:11:45+02",14754,0.00000,30.04147,51,17.71000,69000000,7.81487,529,37.14000,46800000
"Guatemala City","GT","2025-05-06 16:13:00+02",14754,0.00000,29.27560,65,20.64000,69000000,7.54081,326,118.21000,46800000
"Guatemala City","GT","2025-05-06 16:14:39+02",14754,0.00000,29.27772,57,17.59000,69000000,7.68547,425,241.09000,46800000
"Guatemala City","GT","2025-05-06 16:22:29+02",14754,0.12200,111.39809,140,47.80000,469000000,8.69224,71,20.63000,6800000
"Guatemala City","GT","2025-05-06 16:50:22+02",14754,0.00000,109.24576,285,78.79000,469000000,12.53129,61,15.11000,46800000
"Guatemala City","GT","2025-05-06 16:52:20+02",14754,0.00000,55.52549,158,85.31000,169000000,17.33823,79,8.09000,46800000
"Guatemala City","GT","2025-05-06 16:53:36+02",14754,0.02000,109.27414,217,89.34000,469000000,12.64321,92,22.42000,46800000
"Guatemala City","GT","2025-05-06 16:53:57+02",14754,0.00000,51.61310,51,7.42000,169000000,19.35820,44,4.09000,46800000
"Guatemala City","GT","2025-05-06 16:54:51+02",14754,0.11000,68.64659,44,13.28000,169000000,116.36719,36,6.78000,296800000
"Guatemala City","GT","2025-05-06 16:56:20+02",14754,0.00400,70.81703,66,9.06000,169000000,27.62424,98,9.56000,46800000
"Guatemala City","GT","2025-05-05 14:03:20+02",14754,0.29500,94.44364,69,12.61000,469000000,12.35493,83,12.96000,46800000
"Guatemala City","GT","2025-05-05 14:06:39+02",14754,0.15500,46.51710,140,71.32000,169000000,59.11474,98,11.36000,146800000
"Guatemala City","GT","2025-05-05 14:08:05+02",14754,0.02200,34.70169,78,37.32000,69000000,22.35559,59,40.24000,46800000
"Guatemala City","GT","2025-05-05 14:09:08+02",14754,0.00000,35.94948,68,11.59000,69000000,20.65681,51,15.12000,46800000
"Guatemala City","GT","2025-05-05 14:10:08+02",14754,0.15800,22.58792,81,11.81000,169000000,72.41837,95,11.45000,146800000
"Guatemala City","GT","2025-05-05 14:11:24+02",14754,0.00000,46.36399,68,24.08000,169000000,10.19982,42,4.16000,46800000
"Guatemala City","GT","2025-05-05 14:22:08+02",14754,0.03500,36.34825,61,40.36000,69000000,13.80007,55,24.66000,46800000
"Guatemala City","GT","2025-05-05 14:22:48+02",14754,0.08500,39.66069,44,17.88000,69000000,11.27137,86,7.85000,46800000
"Guatemala City","GT","2025-05-05 14:33:11+02",14754,0.08400,123.94835,296,109.10000,469000000,18.89643,62,24.14000,46800000
"Guatemala City","GT","2025-05-05 14:35:49+02",14754,0.23900,54.66689,116,60.86000,169000000,40.73982,123,74.16000,146800000
"Guatemala City","GT","2025-05-05 14:56:04+02",14754,0.18300,25.02800,102,66.97000,69000000,7.29271,96,30.87000,46800000
"Guatemala City","GT","2025-05-05 14:57:32+02",14754,0.16300,26.81121,104,38.62000,69000000,7.85467,618,82.60000,46800000
"Guatemala City","GT","2025-05-05 14:58:54+02",14754,0.23600,26.63107,88,20.65000,69000000,7.25992,768,183.79000,46800000
"Guatemala City","GT","2025-05-05 19:45:52+02",14754,0.42330,118.51901,498,315.74000,469000000,18.11857,88,19.62000,46800000
"Guatemala City","GT","2025-05-05 19:59:57+02",14754,0.01400,39.12506,118,83.58000,69000000,12.14665,128,99.04000,46800000
"Guatemala City","GT","2025-05-05 16:01:19+02",14754,0.18000,22.02982,208,132.35000,69000000,10.93225,120,52.38000,46800000
"Guatemala City","GT","2025-05-05 16:01:30+02",14754,0.08100,15.77364,68,2.42000,69000000,7.53579,776,185.47000,46800000
"Guatemala City","GT","2025-05-05 16:03:03+02",14754,0.00000,25.51698,114,73.42000,69000000,6.94494,505,200.52000,46800000
"Guatemala City","GT","2025-05-05 16:03:23+02",14754,0.13300,18.08234,238,126.17000,69000000,9.87849,84,7.01000,46800000
"Guatemala City","GT","2025-05-05 16:04:47+02",14754,0.15270,22.91127,214,123.14000,69000000,12.59405,143,86.68000,46800000
"Guatemala City","GT","2025-05-05 16:06:02+02",14754,0.03600,17.39199,71,26.74000,69000000,7.68356,353,142.21000,46800000
