"city","country_iso","test_time","asn","packet_loss_rate","download_throughput_mbps","download_latency_ms","download_jitter","download_bytes","upload_throughput_mbps","upload_latency_ms","upload_jitter","upload_bytes"
"Warsaw","PL","2025-05-06 12:51:17+02",5617,0.0,165.91071,18,8.44,469000000,168.37059,57,30.22,146800000
"Warsaw","PL","2025-05-06 16:10:50+02",5617,0.0,38.1252,68,24.54,69000000,41.7329,113,31.31,46800000
"Rzeszów","PL","2025-05-06 16:16:40+02",5617,0.0,95.64199,49,42.48,469000000,97.35956,119,31.41,146800000
"Rzeszów","PL","2025-05-06 16:19:28+02",5617,0.001,97.5384,20,5.1,469000000,99.15798,88,31.57,146800000
"Rzeszów","PL","2025-05-06 16:21:30+02",5617,0.0,93.5521,17,4.96,469000000,95.28201,76,28.36,146800000
"Rzeszów","PL","2025-05-06 16:22:47+02",5617,0.197,99.01921,16,7.08,469000000,100.41389,89,24.93,146800000
"Poznan","PL","2025-05-06 16:23:44+02",5617,0.0,41.30577,85,61.1,69000000,42.04439,264,68.89,46800000
"Rzeszów","PL","2025-05-06 16:23:44+02",5617,0.0,98.69367,12,2.77,469000000,100.05702,84,38.26,146800000
"Warsaw","PL","2025-05-06 16:28:45+02",5617,0.0,12.30583,131,106.76,69000000,8.18391,58,26.52,46800000
"Rzeszów","PL","2025-05-06 16:33:23+02",5617,0.0,97.91122,16,5.57,469000000,99.15547,43,19.81,146800000
"Rzeszów","PL","2025-05-06 16:34:37+02",5617,0.0,99.43028,12,4.7,469000000,100.26062,74,26.92,146800000
"Rzeszów","PL","2025-05-06 16:36:01+02",5617,0.0,99.84382,14,3.68,469000000,100.96018,86,30.9,146800000
"Łaziska Górne","PL","2025-05-07 06:02:59+02",5617,0.0169,7.01878,59,15.64,69000000,6.19076,1368,1456.69,6800000
"Bytom","PL","2025-05-07 06:17:39+02",5617,0.16,12.84745,53,25.6,469000000,14.52584,815,383.11,46800000
"Wilkszyn","PL","2025-05-07 06:23:12+02",5617,0.0,7.9447,41,30.16,169000000,9.46714,28,6.63,46800000
"Gmina Studzienice","PL","2025-05-07 06:48:02+02",5617,0.04,1.39421,112,49.5,69000000,1.4339,1344,1037.61,6800000
"Łaziska Górne","PL","2025-05-05 05:55:01+02",5617,0.0,7.29212,67,27.72,69000000,7.31529,328,182.56,6800000
"Lodz","PL","2025-05-05 05:57:18+02",5617,0.0,103.60458,35,33.36,469000000,108.36152,13,7.04,296800000
"Szczecin","PL","2025-05-07 22:01:35+02",5617,0.0,24.05086,85,40.07,69000000,26.02389,79,35.93,46800000
"Warsaw","PL","2025-05-06 21:14:12+02",5617,0.0,127.25196,12,2.42,169000000,129.49887,14,10.53,146800000
"Wroclaw","PL","2025-05-07 12:39:09+02",5617,0.0,43.04167,12,2.33,69000000,46.10093,12,2.65,46800000
"Łaziska Górne","PL","2025-05-07 12:39:31+02",5617,0.0,7.02156,56,18.78,69000000,7.11817,281,185.38,6800000
"Łaziska Górne","PL","2025-05-07 12:40:34+02",5617,0.001,7.25972,59,20.28,69000000,7.26615,212,88.42,6800000
"Warsaw","PL","2025-05-06 14:17:56+02",5617,0.0,28.80545,162,108.02,169000000,33.88244,134,69.37,46800000
"Radzyń Podlaski","PL","2025-05-06 14:41:04+02",5617,0.001,84.40648,25,14.37,469000000,82.10473,13,2.63,146800000
"Warsaw","PL","2025-05-06 14:45:08+02",5617,0.0,366.95779,2,0.57,969000000,361.39718,18,23.81,296800000
"Warsaw","PL","2025-05-06 14:46:25+02",5617,0.0,324.12219,3,2.51,969000000,323.47271,24,21.82,296800000
"Głogów Małopolski","PL","2025-05-06 14:52:10+02",5617,0.136,98.28752,17,8.07,469000000,99.72651,80,36.1,146800000
"Głogów Małopolski","PL","2025-05-06 14:53:13+02",5617,0.103,99.14976,15,4.16,469000000,100.07907,82,34.22,146800000
"Rzeszów","PL","2025-05-06 14:57:57+02",5617,0.0,99.06887,15,5.96,469000000,100.16066,80,41.22,146800000
"Warsaw","PL","2025-05-07 16:13:19+02",5617,0.662,36.46628,111,141.56,469000000,41.32462,16,11.49,46800000
"Szczecin","PL","2025-05-07 16:44:16+02",5617,0.28,88.797,24,6.72,469000000,91.4165,116,48.72,146800000
"Szczecin","PL","2025-05-07 16:44:58+02",5617,0.343,88.06846,27,9.53,469000000,91.15483,126,54.79,146800000
"Szczecin","PL","2025-05-07 16:45:48+02",5617,0.28,87.80871,28,16.3,469000000,89.79656,154,60.97,146800000
"Gdansk","PL","2025-05-07 16:46:47+02",5617,0.0,12.90902,151,63.0,9000000,15.65931,234,63.16,46800000
"Warsaw","PL","2025-05-07 16:51:17+02",5617,0.0,36.25679,71,37.11,169000000,42.78295,134,66.04,46800000
"Szczecin","PL","2025-05-07 16:51:34+02",5617,0.328,94.18494,30,14.54,469000000,95.52369,136,33.36,146800000
"Szczecin","PL","2025-05-05 11:00:44+02",5617,0.0,34.38505,13,1.89,69000000,38.61563,13,1.74,46800000
"Bialystok","PL","2025-05-05 11:27:27+02",5617,0.0,56.91913,25,10.37,469000000,56.7276,12,2.05,146800000
"Krakow","PL","2025-05-07 07:02:38+02",5617,0.0,0.89465,1229,710.91,69000000,0.92012,2341,1846.97,6800000
"Krakow","PL","2025-05-07 07:05:55+02",5617,0.0,0.96441,1300,549.78,69000000,1.02068,2128,1531.38,6800000
"Warsaw","PL","2025-05-07 07:28:42+02",5617,0.0,88.37086,18,8.54,469000000,88.83374,190,44.9,146800000
"Wroclaw","PL","2025-05-05 18:39:33+02",5617,0.0,41.56253,11,1.6,69000000,47.10463,10,0.97,46800000
"Warsaw","PL","2025-05-06 10:56:22+02",5617,0.004,104.77902,46,27.64,169000000,105.95366,79,29.44,146800000
"Warsaw","PL","2025-05-06 17:22:14+02",5617,0.0,30.22045,215,128.52,169000000,36.00037,166,97.32,46800000
"Waksmund","PL","2025-05-06 17:39:27+02",5617,0.0,99.59622,14,3.27,469000000,100.74389,42,3.11,146800000
"Wroclaw","PL","2025-05-06 17:48:02+02",5617,0.048,23.83631,110,65.71,169000000,27.78271,192,48.64,46800000
"Łaziska Górne","PL","2025-05-05 20:35:10+02",5617,0.0,7.23798,66,17.49,69000000,7.30328,330,214.69,6800000
"Katowice","PL","2025-05-05 20:36:45+02",5617,0.0,3.36249,101,59.18,69000000,3.46281,645,635.49,6800000
"Łaziska Górne","PL","2025-05-05 20:37:45+02",5617,0.0,7.238,80,33.26,69000000,7.26551,349,157.99,6800000
"Lublin","PL","2025-05-05 20:51:44+02",5617,0.0,30.79115,60,29.3,69000000,36.03964,97,65.58,46800000
"Lublin","PL","2025-05-05 20:52:27+02",5617,0.0,33.66464,71,37.77,69000000,38.65522,97,51.89,46800000
"Warsaw","PL","2025-05-05 20:56:01+02",5617,0.007,265.09739,12,8.38,469000000,266.12624,19,9.79,296800000
"Lublin","PL","2025-05-05 21:02:40+02",5617,0.027,31.15154,98,74.64,69000000,37.99034,173,80.53,46800000
"Gdansk","PL","2025-05-05 21:45:43+02",5617,0.0,21.84292,81,57.22,69000000,22.3804,405,259.03,46800000
"Torun","PL","2025-05-06 09:46:40+02",5617,0.0102,3.03374,174,115.83,69000000,2.9024,204,55.0,6800000
"Szczecin","PL","2025-05-05 14:14:26+02",5617,0.0,82.96781,32,9.04,469000000,83.50986,123,64.72,146800000
"Bytów","PL","2025-05-05 14:19:08+02",5617,0.0,227.20266,11,3.47,469000000,224.60864,9,3.21,296800000
"Szczecin","PL","2025-05-05 14:23:25+02",5617,0.386,87.28739,28,11.43,469000000,88.73066,124,57.54,146800000
"Poznan","PL","2025-05-05 14:25:18+02",5617,0.0,26.28593,337,15.21,69000000,35.25805,332,15.47,46800000
"Szczecin","PL","2025-05-05 14:31:20+02",5617,0.376,91.4495,20,7.82,469000000,90.05717,115,40.99,146800000
"Szczecin","PL","2025-05-05 13:47:20+02",5617,0.0,90.79615,25,11.52,469000000,93.01723,149,54.76,146800000
"Szczecin","PL","2025-05-05 13:51:04+02",5617,0.012,92.8318,34,6.2,469000000,92.77291,133,43.14,146800000
"Lublin","PL","2025-05-07 13:47:22+02",5617,0.226,273.25414,17,7.14,969000000,274.66619,25,8.49,296800000
"Opole","PL","2025-05-07 09:01:16+02",5617,0.0,299.75922,12,1.84,969000000,247.06212,10,1.11,296800000
"Warsaw","PL","2025-05-07 09:21:42+02",5617,0.0,22.18599,76,67.49,69000000,19.42973,76,57.28,46800000
"Sosnowiec","PL","2025-05-05 15:31:21+02",5617,0.0,284.82203,9,0.8,469000000,287.11845,51,30.8,296800000
"Szczecin","PL","2025-05-07 11:01:28+02",5617,0.0,19.95146,107,39.12,169000000,24.47592,121,20.49,46800000
"Lublin","PL","2025-05-07 11:37:45+02",5617,0.0,277.16684,15,3.53,969000000,276.3627,32,13.01,296800000
"Lublin","PL","2025-05-07 11:38:42+02",5617,0.0,268.70798,15,5.01,969000000,275.45589,27,9.78,296800000
"Puck","PL","2025-05-07 11:56:58+02",5617,0.0,61.74542,39,41.21,469000000,60.24561,15,4.79,146800000
"Krakow","PL","2025-05-05 12:03:54+02",5617,0.0,39.09891,48,27.73,469000000,44.06611,13,2.84,46800000
"Warsaw","PL","2025-05-05 12:06:22+02",5617,0.0,91.24871,22,15.85,469000000,92.41907,53,2.77,146800000
"Katowice","PL","2025-05-05 12:11:53+02",5617,0.0,5.71083,58,18.63,69000000,5.7646,65,38.07,6800000
"Dzikowiec","PL","2025-05-05 12:24:40+02",5617,0.0,21.41621,60,18.92,69000000,21.84131,178,141.55,46800000
"Krakow","PL","2025-05-05 12:27:10+02",5617,0.0,15.75064,95,46.78,469000000,16.9025,220,38.68,46800000
"Gdansk","PL","2025-05-05 12:37:53+02",5617,0.09,90.75625,33,32.41,169000000,92.29378,73,42.95,146800000
"Katowice","PL","2025-05-05 12:38:43+02",5617,0.129,275.04126,17,4.31,969000000,278.70766,25,8.88,296800000
"Warsaw","PL","2025-05-06 13:45:07+02",5617,0.0,286.91981,4,4.36,969000000,292.02581,34,50.69,296800000
"Warsaw","PL","2025-05-06 13:45:38+02",5617,0.0,376.75089,4,1.84,969000000,370.79799,17,21.45,296800000
"Szczecin","PL","2025-05-07 17:02:01+02",5617,0.321,88.51547,18,5.36,469000000,91.16389,143,75.64,146800000
"Warsaw","PL","2025-05-07 17:15:14+02",5617,0.493,269.68327,9,1.51,469000000,263.90963,18,11.28,296800000
"Opole","PL","2025-05-07 17:15:48+02",5617,0.118,96.95124,22,6.77,469000000,98.2573,69,20.41,146800000
"Warsaw","PL","2025-05-07 17:16:22+02",5617,0.0,35.36823,61,32.49,169000000,41.39973,92,24.03,46800000
"Krakow","PL","2025-05-05 09:40:10+02",5617,0.0,0.80261,875,533.99,9000000,0.80043,2463,2119.32,6800000
"Łaziska Górne","PL","2025-05-05 09:51:37+02",5617,0.0,6.71967,122,85.62,69000000,6.81109,320,261.84,6800000
"Brzeg Dolny","PL","2025-05-07 20:29:31+02",5617,0.0,18.66811,41,57.68,169000000,19.1767,21,11.37,46800000
"Brzeg Dolny","PL","2025-05-07 20:30:53+02",5617,0.0,20.45773,14,3.79,169000000,19.47468,13,2.11,46800000
"Brzeg Dolny","PL","2025-05-07 20:32:20+02",5617,0.0,20.17346,10,7.24,169000000,19.77137,27,27.74,46800000
"Warsaw","PL","2025-05-07 08:27:40+02",5617,0.0,350.71248,4,2.99,969000000,350.0809,16,21.35,296800000
"Warsaw","PL","2025-05-07 08:29:02+02",5617,0.0,407.08001,3,2.12,969000000,395.72841,20,18.06,296800000
"Warsaw","PL","2025-05-07 08:41:50+02",5617,0.193,10.97366,196,160.78,9000000,9.72075,229,124.98,46800000
"Poznan","PL","2025-05-07 08:51:34+02",5617,0.0,409.84307,20,9.12,969000000,425.09227,16,4.46,296800000
"Opole","PL","2025-05-07 08:59:44+02",5617,0.0,389.20506,15,4.47,969000000,306.36818,11,1.32,296800000
"Lublin","PL","2025-05-05 17:30:04+02",5617,0.0,28.66537,57,27.57,69000000,35.06219,105,58.31,46800000
"Warsaw","PL","2025-05-05 17:31:50+02",5617,0.0,26.40968,193,141.98,9000000,29.51598,261,166.89,46800000
"Gdansk","PL","2025-05-05 17:46:29+02",5617,0.0,4.38789,279,168.29,9000000,4.42582,344,169.89,6800000
"Szczecin","PL","2025-05-05 17:49:50+02",5617,0.0,23.35221,78,36.51,69000000,24.85717,88,21.12,46800000
"Lublin","PL","2025-05-05 16:58:56+02",5617,0.049,20.93985,81,34.06,169000000,22.87577,168,84.1,46800000
"Warsaw","PL","2025-05-07 21:09:16+02",5617,0.0,269.2798,6,3.18,969000000,273.10886,36,26.11,296800000
"Warsaw","PL","2025-05-07 21:10:05+02",5617,0.0,258.7323,28,16.44,469000000,261.4871,33,16.44,296800000
"Mrzezino","PL","2025-05-07 21:12:58+02",5617,0.0,27.60572,54,22.09,169000000,32.53453,321,251.42,46800000
"Mrzezino","PL","2025-05-07 21:13:53+02",5617,0.0,266.09064,27,12.71,469000000,266.96798,35,19.27,296800000
"Mrzezino","PL","2025-05-07 21:14:57+02",5617,0.016,71.74564,81,67.27,169000000,75.67249,264,118.59,146800000
"Mrzezino","PL","2025-05-07 21:15:50+02",5617,0.0,276.07219,17,4.14,969000000,277.80585,27,8.63,296800000
"Mrzezino","PL","2025-05-07 19:04:06+02",5617,0.0,278.4368,21,6.1,469000000,280.15658,29,8.55,296800000
"Lodz","PL","2025-05-06 15:10:29+02",5617,0.123,22.08331,76,24.28,169000000,25.92687,108,31.85,46800000
"Wroclaw","PL","2025-05-06 15:32:53+02",5617,0.0,14.86542,82,51.62,69000000,17.75385,335,91.05,46800000
"Wroclaw","PL","2025-05-06 15:34:22+02",5617,0.015,22.92762,139,93.13,69000000,27.21242,200,49.02,46800000
"Wroclaw","PL","2025-05-06 15:36:58+02",5617,0.0,15.09751,107,56.6,69000000,17.95291,366,155.89,46800000
"Wroclaw","PL","2025-05-06 15:38:44+02",5617,0.005,4.791,36,12.19,469000000,4.96798,229,137.58,6800000
"Wroclaw","PL","2025-05-06 15:41:04+02",5617,0.0,18.47911,92,40.43,69000000,21.77793,194,92.63,46800000
"Wroclaw","PL","2025-05-06 15:54:01+02",5617,0.0,11.58304,100,39.67,69000000,11.42682,495,231.52,46800000
"Wroclaw","PL","2025-05-06 18:04:44+02",5617,0.37,14.3079,96,44.57,169000000,16.28535,426,126.11,46800000
"Łaziska Górne","PL","2025-05-06 18:05:23+02",5617,0.0,7.21043,67,22.04,69000000,7.26615,348,148.0,6800000
"Wroclaw","PL","2025-05-06 18:12:32+02",5617,0.034,3.4233,388,255.58,9000000,3.2616,440,195.59,6800000
"Lodz","PL","2025-05-06 18:40:37+02",5617,0.244,264.23456,24,15.69,469000000,257.27502,14,3.21,296800000
"Lodz","PL","2025-05-06 18:41:35+02",5617,0.0,257.96132,17,7.0,469000000,275.32933,16,8.05,296800000
"Lodz","PL","2025-05-06 18:42:57+02",5617,0.0,203.90578,20,7.67,469000000,224.43078,14,3.63,296800000
"Warsaw","PL","2025-05-06 18:46:08+02",5617,0.04,73.67513,34,37.84,169000000,71.53419,75,27.16,146800000
"Warsaw","PL","2025-05-06 18:49:34+02",5617,0.0,81.36731,39,32.63,169000000,80.76561,50,52.68,146800000
"Lublin","PL","2025-05-06 19:08:45+02",5617,0.0,6.71063,69,27.0,69000000,6.8258,326,305.75,6800000
"Rzeszów","PL","2025-05-06 19:56:50+02",5617,0.0,99.73522,13,5.07,469000000,100.78898,84,33.83,146800000
"Warsaw","PL","2025-05-07 15:18:02+02",5617,0.0,24.01423,77,18.94,69000000,27.19146,255,77.82,46800000
"Warsaw","PL","2025-05-07 15:30:02+02",5617,0.602,34.87936,51,85.37,469000000,40.4715,23,21.73,46800000
"Warsaw","PL","2025-05-07 15:36:01+02",5617,0.002,16.00511,78,27.23,69000000,19.23654,176,72.24,46800000
"Warsaw","PL","2025-05-07 15:39:01+02",5617,0.002,33.51123,64,14.93,69000000,42.1201,155,42.28,46800000
"Warsaw","PL","2025-05-07 15:40:12+02",5617,0.0,29.61142,67,11.77,69000000,34.98598,172,76.23,46800000
"Bialystok","PL","2025-05-07 15:45:27+02",5617,0.0,21.49946,98,34.65,169000000,22.5933,53,16.18,46800000
"Warsaw","PL","2025-05-07 15:57:21+02",5617,0.0,38.56362,64,33.76,169000000,42.19444,165,73.67,46800000
"Krakow","PL","2025-05-05 10:16:43+02",5617,0.0,14.7475,56,16.37,469000000,15.92195,231,55.58,46800000
"Warsaw","PL","2025-05-07 09:37:33+02",12741,0.0,271.51596,9,1.08,469000000,288.667,9,1.73,296800000
"Krakow","PL","2025-05-05 10:18:13+02",5617,0.0,14.27764,74,49.44,469000000,15.97774,247,31.58,46800000
"Warsaw","PL","2025-05-07 07:48:33+02",12741,0.0,305.26125,10,1.91,469000000,296.5102,10,1.66,296800000
"Warsaw","PL","2025-05-07 07:35:18+02",12741,0.0,267.6087,23,28.97,469000000,269.63742,12,3.5,296800000
"Warsaw","PL","2025-05-07 07:34:21+02",12741,0.0,91.49449,13,2.91,169000000,92.87751,19,1.47,146800000
"Warsaw","PL","2025-05-05 11:52:29+02",12741,0.0,277.04674,9,1.19,469000000,282.94618,10,1.61,296800000
"Warsaw","PL","2025-05-05 11:02:29+02",12741,0.0,3.95532,159,54.29,69000000,3.36586,75,13.07,6800000
"Warsaw","PL","2025-05-07 12:53:07+02",12741,0.0,266.29425,22,29.06,469000000,264.49027,10,1.71,296800000
"Warsaw","PL","2025-05-07 06:18:46+02",12741,0.0,293.91256,10,2.52,469000000,290.14427,10,2.48,296800000
"Warsaw","PL","2025-05-07 08:28:42+02",12741,0.103,88.15876,26,39.29,169000000,93.8004,19,24.69,146800000
"Warsaw","PL","2025-05-07 08:31:11+02",12741,0.464,48.55897,48,56.64,169000000,49.17908,47,28.38,46800000
"Warsaw","PL","2025-05-07 08:33:27+02",12741,0.093,59.50967,12,4.18,169000000,59.37965,26,22.75,46800000
"Warsaw","PL","2025-05-06 06:31:33+02",12741,0.0,313.59297,9,0.91,469000000,318.71973,9,1.47,296800000
"Gdynia","PL","2025-05-05 10:45:26+02",5617,0.0,164.97967,20,5.89,469000000,181.46518,14,2.62,296800000
"Warsaw","PL","2025-05-06 10:43:44+02",9009,0.0,231.52543,144,107.28,469000000,221.88954,83,4.03,296800000
"Warsaw","PL","2025-05-07 11:05:46+02",9009,0.0,1.70789,165,111.89,69000000,1.7911,449,435.78,6800000
"Warsaw","PL","2025-05-05 09:53:29+02",9009,0.082,26.26187,79,1.3,469000000,31.14447,82,6.54,146800000
"Warsaw","PL","2025-05-05 19:02:22+02",9009,0.011,40.23348,41,29.95,469000000,44.16648,12,3.4,46800000
"Warsaw","PL","2025-05-05 06:48:54+02",137409,0.0,31.51515,36,14.0,469000000,34.96542,50,30.18,46800000
"Warsaw","PL","2025-05-05 15:26:11+02",14593,0.0,2.35581,34,4.04,469000000,2.35731,32,11.63,6800000
"Darłowo","PL","2025-05-07 19:34:42+02",12741,0.0,279.03294,6,2.94,969000000,280.89933,12,16.33,296800000
"Warsaw","PL","2025-05-05 15:27:30+02",14593,0.0,17.10792,40,9.88,469000000,19.89724,53,43.65,46800000
"Warsaw","PL","2025-05-05 18:41:24+02",14593,0.0,18.61682,35,6.94,169000000,15.86478,28,6.95,46800000
"Warsaw","PL","2025-05-05 07:51:13+02",14593,0.0,1.3058,81,74.27,469000000,1.26694,30,8.67,6800000
"Warsaw","PL","2025-05-07 11:23:42+02",14593,0.0,15.68554,29,6.21,469000000,19.84424,30,6.8,46800000
"Warsaw","PL","2025-05-05 10:34:07+02",12741,0.019,3.55295,186,97.28,69000000,3.31129,78,21.17,6800000
"Warsaw","PL","2025-05-05 10:34:47+02",12741,0.0,238.75861,9,1.36,469000000,241.24946,10,1.94,296800000
"Warsaw","PL","2025-05-05 10:39:38+02",12741,0.0,3.76474,157,70.08,69000000,3.54066,98,37.51,6800000
"Warsaw","PL","2025-05-05 10:41:10+02",12741,0.0,3.92927,169,42.66,69000000,3.62723,82,21.14,6800000
"Warsaw","PL","2025-05-05 10:59:37+02",12741,0.0,2.98108,132,41.88,69000000,2.90199,67,5.82,6800000
"Wroclaw","PL","2025-05-06 03:20:45+02",5617,0.0,33.83376,79,38.23,69000000,28.55141,95,10.74,46800000
"Krakow","PL","2025-05-05 02:12:25+02",5617,0.0,294.99671,10,2.29,969000000,298.9164,8,1.89,296800000
"Krakow","PL","2025-05-05 02:45:44+02",5617,0.0,293.54321,11,2.04,969000000,293.42527,9,1.55,296800000
"Warsaw","PL","2025-05-06 01:37:41+02",5617,0.012,5.67402,77,27.46,69000000,5.77728,421,310.82,6800000
"Łaziska Górne","PL","2025-05-05 06:04:16+02",5617,0.0,7.19106,68,21.24,69000000,7.24259,359,189.17,6800000
"Gdynia","PL","2025-05-07 04:35:04+02",5617,0.21,350.41866,18,7.66,469000000,349.68953,30,20.83,296800000
"Gdynia","PL","2025-05-07 04:35:59+02",5617,0.0,355.20349,13,4.33,469000000,358.88376,30,25.07,296800000
"Krakow","PL","2025-05-05 08:22:58+02",5617,0.02,8.61297,252,81.12,69000000,9.07111,656,143.13,46800000
