"city","country_iso","test_time","asn","packet_loss_rate","download_throughput_mbps","download_latency_ms","download_jitter","download_bytes","upload_throughput_mbps","upload_latency_ms","upload_jitter","upload_bytes"
"Auckland","NZ","2025-05-07 00:00:58+02",55850,0.0,8.60394,31,16.54,4661194,3.27813,80,58.69,22806528
"Wellington","NZ","2025-05-07 02:25:13+02",9790,0.0,118.02948,14,14.87,1000000,74.9301,15,8.02,1000000
"Wellington","NZ","2025-05-07 02:24:54+02",9790,0.022,102.59492,16,4.09,1000000,67.33668,17,2.32,1000000
"Wellington","NZ","2025-05-07 02:21:37+02",9790,0.254,64.27631,72,23.0,1000000,40.40201,112,55.67,1000000
"Auckland","NZ","2025-05-05 03:56:31+02",9790,0.0,679.8176,1,0.64,25000000,214.90431,2,0.64,25000000
"Auckland","NZ","2025-05-06 05:20:12+02",137409,0.0,148.74343,13,39.04,1000000,72.69439,8,3.02,1000000
"Wilkszyn","PL","2025-05-07 06:23:12+02",5617,0.0,33.77416,30,30.16,1000000,5.1871,29,6.63,100000
"Gmina Studzienice","PL","2025-05-07 06:48:02+02",5617,0.04,9.15921,104,49.5,1000000,1.4531,1262,1037.61,100000
"Wroclaw","PL","2025-05-06 03:20:45+02",5617,0.0,49.39751,71,38.23,1000000,12.33129,86,10.74,1000000
"Lodz","PL","2025-05-07 05:54:22+02",5617,0.0,89.01458,18,10.25,1000000,165.0924,22,81.62,1000000
"Szczecin","PL","2025-05-07 22:01:35+02",5617,0.0,32.9181,77,40.07,1000000,14.34178,80,35.93,1000000
"Gdansk","PL","2025-05-07 02:13:01+02",5617,0.0,434.91115,17,6.82,1000000,113.96173,7,1.46,50000000
"Łaziska Górne","PL","2025-05-05 05:55:01+02",5617,0.0,38.79014,69,27.72,1000000,5.71835,393,182.56,100000
"Lodz","PL","2025-05-05 05:57:18+02",5617,0.0,87.30074,27,33.36,10000000,73.53479,10,7.04,25000000
"Lublin","PL","2025-05-05 21:02:40+02",5617,0.027,27.22832,71,74.64,1000000,9.09502,104,80.53,100000
"Gdansk","PL","2025-05-05 21:45:43+02",5617,0.0,9.81902,49,57.22,10000000,18.74694,363,259.03,10000000
"Warsaw","PL","2025-05-05 07:33:25+02",5617,0.0,242.57851,3,0.3,10000000,30.57034,5,9.9,100000
"Łaziska Górne","PL","2025-05-05 06:04:16+02",5617,0.0,39.87241,72,21.24,1000000,5.74696,465,189.17,100000
"Szczecin","PL","2025-05-07 11:01:28+02",5617,0.0,66.8537,91,39.12,1000000,7.41424,126,20.49,1000000
"Lublin","PL","2025-05-07 11:37:45+02",5617,0.0,373.94272,14,3.53,1000000,129.4686,29,13.01,1000000
"Lublin","PL","2025-05-07 11:38:42+02",5617,0.0,350.97887,13,5.01,1000000,170.70064,28,9.78,1000000
"Puck","PL","2025-05-07 11:56:58+02",5617,0.0,205.24372,24,41.21,1000000,51.6444,13,4.79,25000000
"Krakow","PL","2025-05-05 08:22:58+02",5617,0.02,12.93004,253,81.12,1000000,7.96276,858,143.13,1000000
"Łaziska Górne","PL","2025-05-05 20:35:10+02",5617,0.0,40.09218,62,17.49,1000000,5.71835,355,214.69,100000
"Katowice","PL","2025-05-05 20:36:45+02",5617,0.0,15.66402,93,59.18,10000000,3.20574,589,635.49,100000
"Łaziska Górne","PL","2025-05-05 20:37:45+02",5617,0.0,36.84346,81,33.26,1000000,5.81766,384,157.99,100000
"Lublin","PL","2025-05-05 20:51:44+02",5617,0.0,25.34009,47,29.3,1000000,10.02619,75,65.58,1000000
"Lublin","PL","2025-05-05 20:52:27+02",5617,0.0,28.36725,61,37.77,1000000,19.83226,84,51.89,1000000
"Warsaw","PL","2025-05-05 20:56:01+02",5617,0.007,400.11848,9,8.38,1000000,186.97674,23,9.79,1000000
"Warsaw","PL","2025-05-07 08:27:40+02",5617,0.0,850.18618,2,2.99,10000000,122.56098,11,21.35,1000000
"Warsaw","PL","2025-05-07 08:29:02+02",5617,0.0,1227.03114,3,2.12,10000000,129.4686,13,18.06,1000000
"Warsaw","PL","2025-05-07 08:41:50+02",5617,0.193,0.92248,150,160.78,1000000,7.90561,167,124.98,100000
"Poznan","PL","2025-05-07 08:51:34+02",5617,0.0,500.14719,20,9.12,1000000,224.58101,14,4.46,1000000
"Opole","PL","2025-05-07 08:59:44+02",5617,0.0,400.1197,12,4.47,1000000,225.71589,10,1.32,50000000
"Warsaw","PL","2025-05-06 21:14:12+02",5617,0.0,119.47059,12,2.42,1000000,82.04082,9,10.53,1000000
"Wroclaw","PL","2025-05-05 18:39:33+02",5617,0.0,54.43811,11,1.6,1000000,29.88848,10,0.97,100000
"Lublin","PL","2025-05-06 19:08:45+02",5617,0.0,33.07633,63,27.0,1000000,5.70213,306,305.75,100000
"Rzeszów","PL","2025-05-06 19:56:50+02",5617,0.0,377.46938,13,5.07,1000000,87.10726,89,33.83,1000000
"Krakow","PL","2025-05-05 02:12:25+02",5617,0.0,503.29047,10,2.29,1000000,285.73459,8,1.89,50000000
"Krakow","PL","2025-05-05 02:45:44+02",5617,0.0,516.27534,11,2.04,1000000,271.62162,8,1.55,1000000
"Krakow","PL","2025-05-05 12:03:54+02",5617,0.0,218.64584,43,27.73,1000000,26.9437,13,2.84,1000000
"Warsaw","PL","2025-05-05 12:06:22+02",5617,0.0,111.76531,19,15.85,1000000,20.9375,54,2.77,100000
"Katowice","PL","2025-05-05 12:11:53+02",5617,0.0,40.63153,53,18.63,1000000,4.72941,43,38.07,100000
"Dzikowiec","PL","2025-05-05 12:24:40+02",5617,0.0,14.53621,51,18.92,100000,18.96226,76,141.55,100000
"Krakow","PL","2025-05-05 12:27:10+02",5617,0.0,117.68235,95,46.78,1000000,14.05594,228,38.68,1000000
"Gdansk","PL","2025-05-05 12:37:53+02",5617,0.09,80.10406,19,32.41,1000000,72.36724,94,42.95,1000000
"Katowice","PL","2025-05-05 12:38:43+02",5617,0.129,289.94382,14,4.31,1000000,134.44816,26,8.88,1000000
"Szczecin","PL","2025-05-05 11:00:44+02",5617,0.0,34.58631,13,1.89,100000,26.74651,13,1.74,1000000
"Bialystok","PL","2025-05-05 11:27:27+02",5617,0.0,235.42298,22,10.37,1000000,51.4198,12,2.05,25000000
"Wroclaw","PL","2025-05-06 18:04:44+02",5617,0.37,55.86369,74,44.57,10000000,11.11265,392,126.11,1000000
"Łaziska Górne","PL","2025-05-06 18:05:23+02",5617,0.0,28.11805,67,22.04,1000000,5.73466,388,148.0,100000
"Wroclaw","PL","2025-05-06 18:12:32+02",5617,0.034,5.25475,351,255.58,100000,1.92023,391,195.59,100000
"Lodz","PL","2025-05-06 18:40:37+02",5617,0.244,320.17638,21,15.69,1000000,119.11111,13,3.21,50000000
"Lodz","PL","2025-05-06 18:41:35+02",5617,0.0,320.17871,13,7.0,1000000,131.80328,13,8.05,1000000
"Lodz","PL","2025-05-06 18:42:57+02",5617,0.0,242.56073,15,7.67,1000000,107.2,12,3.63,1000000
"Warsaw","PL","2025-05-06 18:46:08+02",5617,0.04,75.99513,15,37.84,10000000,35.4185,69,27.16,1000000
"Warsaw","PL","2025-05-06 18:49:34+02",5617,0.0,104.24896,26,32.63,25000000,66.44628,28,52.68,1000000
"Krakow","PL","2025-05-05 09:40:10+02",5617,0.0,4.57646,884,533.99,1000000,0.791,626,2119.32,1000000
"Łaziska Górne","PL","2025-05-05 09:51:37+02",5617,0.0,21.44664,75,85.62,10000000,5.61061,435,261.84,100000
"Warsaw","PL","2025-05-07 21:09:16+02",5617,0.0,625.18413,6,3.18,1000000,104.28016,24,26.11,1000000
"Warsaw","PL","2025-05-07 21:10:05+02",5617,0.0,250.13683,24,16.44,1000000,107.2,25,16.44,1000000
"Mrzezino","PL","2025-05-07 21:12:58+02",5617,0.0,63.21009,48,22.09,1000000,18.78505,317,251.42,100000
"Mrzezino","PL","2025-05-07 21:13:53+02",5617,0.0,204.66428,25,12.71,1000000,160.47904,34,19.27,1000000
"Mrzezino","PL","2025-05-07 21:14:57+02",5617,0.016,78.53184,58,67.27,1000000,57.55519,242,118.59,25000000
"Mrzezino","PL","2025-05-07 21:15:50+02",5617,0.0,274.99779,17,4.14,1000000,156.42023,26,8.63,1000000
"Lublin","PL","2025-05-07 13:47:22+02",5617,0.226,336.23538,15,7.14,1000000,187.41259,28,8.49,1000000
"Warsaw","PL","2025-05-06 17:22:14+02",5617,0.0,55.45667,159,128.52,1000000,22.45183,174,97.32,1000000
"Waksmund","PL","2025-05-06 17:39:27+02",5617,0.0,307.8608,13,3.27,1000000,88.35165,41,3.11,1000000
"Wroclaw","PL","2025-05-06 17:48:02+02",5617,0.048,45.99082,95,65.71,1000000,13.70143,198,48.64,1000000
"Torun","PL","2025-05-06 09:46:40+02",5617,0.0102,3.00842,206,115.83,1000000,2.14973,168,55.0,100000
"Mrzezino","PL","2025-05-07 19:04:06+02",5617,0.0,123.11419,20,6.1,1000000,162.75304,29,8.55,1000000
"Warsaw","PL","2025-05-07 16:13:19+02",5617,0.662,171.98589,27,141.56,25000000,29.23636,10,11.49,100000
"Szczecin","PL","2025-05-07 16:44:16+02",5617,0.28,280.78728,22,6.72,1000000,53.52863,109,48.72,1000000
"Szczecin","PL","2025-05-07 16:44:58+02",5617,0.343,321.37892,25,9.53,1000000,48.78641,124,54.79,1000000
"Szczecin","PL","2025-05-07 16:45:48+02",5617,0.28,310.17087,24,16.3,1000000,55.41006,167,60.97,1000000
"Gdansk","PL","2025-05-07 16:46:47+02",5617,0.0,2.20514,119,63.0,100000,7.54221,225,63.16,1000000
"Warsaw","PL","2025-05-07 16:51:17+02",5617,0.0,81.07805,60,37.11,1000000,22.58427,142,66.04,1000000
"Szczecin","PL","2025-05-07 16:51:34+02",5617,0.328,307.78369,34,14.54,1000000,59.73254,122,33.36,1000000
"Legnica","PL","2025-05-05 01:25:38+02",5617,0.0,325.30154,21,5.57,1000000,84.98943,77,5.74,1000000
"Warsaw","PL","2025-05-06 14:17:56+02",5617,0.0,57.914,112,108.02,10000000,19.12009,103,69.37,1000000
"Radzyń Podlaski","PL","2025-05-06 14:41:04+02",5617,0.001,259.47246,19,14.37,25000000,33.78151,12,2.63,1000000
"Warsaw","PL","2025-05-06 14:45:08+02",5617,0.0,1095.92168,3,0.57,10000000,151.12782,9,23.81,1000000
"Warsaw","PL","2025-05-06 14:46:25+02",5617,0.0,879.38723,3,2.51,1000000,142.80639,19,21.82,1000000
"Głogów Małopolski","PL","2025-05-06 14:52:10+02",5617,0.136,373.94345,16,8.07,1000000,75.42214,94,36.1,1000000
"Głogów Małopolski","PL","2025-05-06 14:53:13+02",5617,0.103,360.46792,12,4.16,1000000,83.66285,94,34.22,1000000
"Rzeszów","PL","2025-05-06 14:57:57+02",5617,0.0,365.40681,14,5.96,1000000,87.86885,91,41.22,1000000
"Lodz","PL","2025-05-06 15:10:29+02",5617,0.123,62.56753,73,24.28,1000000,9.17704,103,31.85,1000000
"Wroclaw","PL","2025-05-06 15:32:53+02",5617,0.0,20.0662,56,51.62,1000000,8.55319,327,91.05,100000
"Wroclaw","PL","2025-05-06 15:34:22+02",5617,0.015,20.17613,120,93.13,10000000,11.51863,219,49.02,100000
"Wroclaw","PL","2025-05-06 15:36:58+02",5617,0.0,24.92184,99,56.6,1000000,10.2682,333,155.89,100000
"Wroclaw","PL","2025-05-06 15:38:44+02",5617,0.005,89.11375,32,12.19,1000000,4.61857,235,137.58,1000000
"Wroclaw","PL","2025-05-06 15:41:04+02",5617,0.0,16.69602,93,40.43,1000000,10.92391,168,92.63,100000
"Wroclaw","PL","2025-05-06 15:54:01+02",5617,0.0,24.42523,87,39.67,10000000,9.73601,523,231.52,1000000
"Warsaw","PL","2025-05-06 13:45:07+02",5617,0.0,721.56784,2,4.36,100000000,140.06969,13,50.69,1000000
"Warsaw","PL","2025-05-06 13:45:38+02",5617,0.0,868.64825,3,1.84,10000000,154.02299,11,21.45,1000000
"Krakow","PL","2025-05-07 07:02:38+02",5617,0.0,5.05553,1007,710.91,1000000,0.95295,1150,1846.97,100000
"Krakow","PL","2025-05-07 07:05:55+02",5617,0.0,5.29565,1164,549.78,10000000,1.001,860,1531.38,100000
"Warsaw","PL","2025-05-07 07:28:42+02",5617,0.0,330.67536,18,8.54,1000000,57.63441,205,44.9,1000000
"Szczecin","PL","2025-05-05 13:47:20+02",5617,0.0,292.51349,18,11.52,10000000,55.44828,158,54.76,1000000
"Szczecin","PL","2025-05-05 13:51:04+02",5617,0.012,312.59344,39,6.2,1000000,49.47692,126,43.14,1000000
"Wroclaw","PL","2025-05-07 12:39:09+02",5617,0.0,53.31375,12,2.33,1000000,31.65354,12,2.65,100000
"Łaziska Górne","PL","2025-05-07 12:39:31+02",5617,0.0,33.7085,52,18.78,1000000,5.77586,273,185.38,100000
"Łaziska Górne","PL","2025-05-07 12:40:34+02",5617,0.001,40.78699,62,20.28,1000000,5.6067,215,88.42,100000
"Warsaw","PL","2025-05-06 12:49:43+02",5617,0.18,264.03445,19,11.6,10000000,124.84472,52,27.23,1000000
"Warsaw","PL","2025-05-06 12:51:17+02",5617,0.0,280.78647,15,8.44,1000000,80.88531,52,30.22,1000000
"Krakow","PL","2025-05-05 10:16:43+02",5617,0.0,50.6481,53,16.37,1000000,13.07317,231,55.58,1000000
"Krakow","PL","2025-05-05 10:18:13+02",5617,0.0,131.18683,67,49.44,1000000,11.92878,245,31.58,1000000
"Gdynia","PL","2025-05-05 10:45:26+02",5617,0.0,88.81697,15,5.89,1000000,110.60364,13,2.62,25000000
"Opole","PL","2025-05-07 09:01:16+02",5617,0.0,400.1174,11,1.84,1000000,189.62264,10,1.11,25000000
"Warsaw","PL","2025-05-07 09:21:42+02",5617,0.0,12.92109,42,67.49,100000,14.43447,32,57.28,100000
"Lublin","PL","2025-05-05 17:30:04+02",5617,0.0,37.76013,53,27.57,10000000,12.29358,83,58.31,100000
"Warsaw","PL","2025-05-05 17:31:50+02",5617,0.0,4.16399,169,141.98,100000,17.70535,226,166.89,1000000
"Gdansk","PL","2025-05-05 17:46:29+02",5617,0.0,4.34435,231,168.29,100000,3.11507,317,169.89,100000
"Szczecin","PL","2025-05-05 17:49:50+02",5617,0.0,40.09215,75,36.51,1000000,20.201,87,21.12,10000000
"Warsaw","PL","2025-05-06 10:56:22+02",5617,0.004,58.49701,40,27.64,1000000,60.58779,67,29.44,1000000
"Szczecin","PL","2025-05-07 17:02:01+02",5617,0.321,284.78265,16,5.36,1000000,53.45745,141,75.64,1000000
"Warsaw","PL","2025-05-07 17:15:14+02",5617,0.493,352.5273,8,1.51,1000000,128.84615,18,11.28,1000000
"Opole","PL","2025-05-07 17:15:48+02",5617,0.118,214.54065,21,6.77,1000000,65.15397,77,20.41,1000000
"Warsaw","PL","2025-05-07 17:16:22+02",5617,0.0,40.33466,51,32.49,1000000,20.43721,82,24.03,1000000
"Szczecin","PL","2025-05-05 14:14:26+02",5617,0.0,18.66666,29,9.04,1000000,16.89076,139,64.72,100000
"Bytów","PL","2025-05-05 14:19:08+02",5617,0.0,216.28032,10,3.47,1000000,171.06383,8,3.21,1000000
"Szczecin","PL","2025-05-05 14:23:25+02",5617,0.386,236.05834,29,11.43,1000000,48.05738,122,57.54,1000000
"Poznan","PL","2025-05-05 14:25:18+02",5617,0.0,9.19816,334,15.21,1000000,4.06061,334,15.47,1000000
"Brzeg Dolny","PL","2025-05-07 20:29:31+02",5617,0.0,94.12046,14,57.68,10000000,19.111,16,11.37,10000000
"Brzeg Dolny","PL","2025-05-07 20:30:53+02",5617,0.0,101.62723,13,3.79,25000000,20.29278,13,2.11,10000000
"Brzeg Dolny","PL","2025-05-07 20:32:20+02",5617,0.0,94.8778,13,7.24,25000000,20.39574,13,27.74,10000000
"Warsaw","PL","2025-05-06 16:10:50+02",5617,0.0,19.91637,59,24.54,1000000,28.41994,117,31.31,1000000
"Rzeszów","PL","2025-05-06 16:16:40+02",5617,0.0,51.26459,32,42.48,1000000,52.96443,113,31.41,1000000
"Rzeszów","PL","2025-05-06 16:19:28+02",5617,0.001,199.06384,21,5.1,1000000,69.31034,100,31.57,1000000
"Rzeszów","PL","2025-05-06 16:21:30+02",5617,0.0,354.08694,16,4.96,1000000,84.98943,87,28.36,1000000
"Rzeszów","PL","2025-05-06 16:22:47+02",5617,0.197,349.44827,14,7.08,1000000,71.02474,94,24.93,1000000
"Poznan","PL","2025-05-06 16:23:44+02",5617,0.0,20.56114,57,61.1,1000000,38.85935,279,68.89,1000000
"Rzeszów","PL","2025-05-06 16:23:44+02",5617,0.0,343.45089,12,2.77,1000000,79.36821,91,38.26,1000000
"Warsaw","PL","2025-05-06 16:28:45+02",5617,0.0,10.46065,94,106.76,1000000,7.92118,48,26.52,100000
"Rzeszów","PL","2025-05-06 16:33:23+02",5617,0.0,365.40562,14,5.57,1000000,79.92048,40,19.81,1000000
"Rzeszów","PL","2025-05-06 16:34:37+02",5617,0.0,355.66581,11,4.7,1000000,85.44102,84,26.92,1000000
"Rzeszów","PL","2025-05-06 16:36:01+02",5617,0.0,372.20997,14,3.68,1000000,86.17363,93,30.9,1000000
"Warsaw","PL","2025-05-07 15:18:02+02",5617,0.0,17.78311,75,18.94,1000000,19.16567,250,77.82,1000000
"Warsaw","PL","2025-05-07 15:30:02+02",5617,0.602,118.72989,12,85.37,1000000,27.10722,5,21.73,1000000
"Warsaw","PL","2025-05-07 15:36:01+02",5617,0.002,13.09079,70,27.23,1000000,8.38723,123,72.24,1000000
"Warsaw","PL","2025-05-07 15:39:01+02",5617,0.002,18.76295,62,14.93,1000000,25.37078,154,42.28,1000000
"Warsaw","PL","2025-05-07 15:40:12+02",5617,0.0,18.42172,67,11.77,1000000,24.52715,195,76.23,1000000
"Bialystok","PL","2025-05-07 15:45:27+02",5617,0.0,47.77553,109,34.65,1000000,19.02868,49,16.18,10000000
"Warsaw","PL","2025-05-07 15:57:21+02",5617,0.0,70.44367,63,33.76,1000000,22.03947,132,73.67,1000000
"Lublin","PL","2025-05-05 16:58:56+02",5617,0.049,40.75111,68,34.06,25000000,9.14676,143,84.1,100000
"Sosnowiec","PL","2025-05-05 15:31:21+02",5617,0.0,394.2056,10,0.8,1000000,177.48344,27,30.8,1000000
"Warsaw","PL","2025-05-07 06:18:46+02",12741,0.0,235.36545,9,2.52,1000000,159.30256,9,2.48,10000000
"Warsaw","PL","2025-05-07 11:05:46+02",9009,0.0,5.15416,97,111.89,1000000,1.09986,299,435.78,100000
"Warsaw","PL","2025-05-05 09:53:29+02",9009,0.082,67.02161,79,1.3,1000000,13.68101,79,6.54,25000000
"Szczecin","PL","2025-05-05 14:31:20+02",5617,0.376,303.1209,16,7.82,1000000,54.69388,122,40.99,1000000
"Warsaw","PL","2025-05-07 07:34:21+02",12741,0.0,86.14009,13,2.91,1000000,76.20853,19,1.47,1000000
"Warsaw","PL","2025-05-07 07:35:18+02",12741,0.0,159.27211,10,28.97,10000000,137.17796,11,3.5,10000000
"Warsaw","PL","2025-05-07 07:48:33+02",12741,0.0,44.58158,9,1.91,1000000,156.1165,9,1.66,1000000
"Warsaw","PL","2025-05-07 12:53:07+02",12741,0.0,219.8452,9,29.06,1000000,165.7732,9,1.71,1000000
"Darłowo","PL","2025-05-07 19:34:42+02",12741,0.0,384.73027,5,2.94,1000000,165.7732,4,16.33,1000000
"Warsaw","PL","2025-05-05 10:34:07+02",12741,0.019,15.3156,166,97.28,1000000,1.52675,76,21.17,1000000
"Warsaw","PL","2025-05-05 10:34:47+02",12741,0.0,194.23289,9,1.36,1000000,165.4321,9,1.94,1000000
"Warsaw","PL","2025-05-05 10:39:38+02",12741,0.0,11.87828,152,70.08,1000000,1.65807,83,37.51,100000
"Warsaw","PL","2025-05-05 10:41:10+02",12741,0.0,21.37392,170,42.66,1000000,1.85853,78,21.14,100000
"Warsaw","PL","2025-05-05 10:59:37+02",12741,0.0,9.17026,138,41.88,100000,1.65773,67,5.82,100000
"Warsaw","PL","2025-05-05 11:52:29+02",12741,0.0,230.61607,9,1.19,1000000,115.85014,9,1.61,1000000
"Warsaw","PL","2025-05-07 09:37:33+02",12741,0.0,191.90386,9,1.08,1000000,189.17647,9,1.73,1000000
"Warsaw","PL","2025-05-05 11:02:29+02",12741,0.0,19.2736,169,54.29,1000000,1.58471,72,13.07,1000000
"Warsaw","PL","2025-05-07 08:33:27+02",12741,0.093,73.33614,12,4.18,10000000,37.05069,12,22.75,100000
"Warsaw","PL","2025-05-07 08:31:11+02",12741,0.464,55.33732,16,56.64,100000,30.22556,15,28.38,100000
"Warsaw","PL","2025-05-07 08:28:42+02",12741,0.103,111.76516,9,39.29,1000000,78.33814,8,24.69,25000000
"Warsaw","PL","2025-05-05 19:02:22+02",9009,0.011,90.9591,27,29.95,1000000,26.44737,11,3.4,1000000
"Warsaw","PL","2025-05-06 10:43:44+02",9009,0.0,63.86594,100,107.28,1000000,73.69386,82,4.03,1000000
"Warsaw","PL","2025-05-06 06:31:33+02",12741,0.0,164.65855,9,0.91,1000000,132.0197,9,1.47,1000000
"Warsaw","PL","2025-05-05 06:48:54+02",137409,0.0,170.30649,32,14.0,1000000,24.43769,41,30.18,1000000
"Warsaw","PL","2025-05-05 15:27:30+02",14593,0.0,40.76618,40,9.88,1000000,12.14502,37,43.65,100000
"Warsaw","PL","2025-05-05 07:51:13+02",14593,0.0,89.91454,46,74.27,1000000,1.02525,29,8.67,100000
"Warsaw","PL","2025-05-07 11:23:42+02",14593,0.0,130.75802,27,6.21,1000000,9.67509,25,6.8,100000
"Warsaw","PL","2025-05-05 18:41:24+02",14593,0.0,39.23766,35,6.94,1000000,10.72,26,6.95,100000
"Warsaw","PL","2025-05-05 15:26:11+02",14593,0.0,109.923,35,4.04,1000000,2.02213,30,11.63,100000
"Gdynia","PL","2025-05-07 04:35:04+02",5617,0.21,134.4938,13,7.66,1000000,86.73139,17,20.83,1000000
"Gdynia","PL","2025-05-07 04:35:59+02",5617,0.0,29.60892,12,4.33,100000,89.4327,22,25.07,1000000
"Warsaw","PL","2025-05-06 01:37:41+02",5617,0.012,19.27825,71,27.46,1000000,4.41031,504,310.82,100000
"Krakow","PL","2025-05-06 06:13:50+02",5617,0.0,4.26355,364,309.89,100000,0.84024,565,1363.01,1000000
"Krakow","PL","2025-05-06 06:15:22+02",5617,0.0,5.13371,NULL,0.0,100000,0.87907,345,1665.99,100000
"Borki","PL","2025-05-06 06:37:16+02",5617,0.0,56.67423,47,21.66,1000000,85.71429,92,63.4,1000000
"Lodz","PL","2025-05-06 06:41:09+02",5617,0.0,133.37332,20,17.02,1000000,155.79584,25,76.9,50000000
"Kalisz","PL","2025-05-06 06:49:23+02",5617,0.0,350.4267,12,7.06,10000000,186.35268,5,0.81,25000000
"Krakow","PL","2025-05-06 06:55:31+02",5617,0.005,144.97072,19,7.56,1000000,120.17937,14,2.02,10000000
"Łaziska Górne","PL","2025-05-07 06:02:59+02",5617,0.0169,37.78283,60,15.64,1000000,5.80505,186,1456.69,100000
"Bytom","PL","2025-05-07 06:17:39+02",5617,0.16,136.09556,47,25.6,1000000,11.00465,452,383.11,1000000
