"city","country_iso","test_time","asn","packet_loss_rate","download_throughput_mbps","download_latency_ms","download_jitter","download_bytes","upload_throughput_mbps","upload_latency_ms","upload_jitter","upload_bytes"
"Guatemala City","GT","2025-05-05 16:47:26+02",14754,0.15400,114.01344,97,2.56000,25000000,27.36462,138,45.59000,10000000
"Guatemala City","GT","2025-05-05 16:47:14+02",14754,0.00000,117.59313,98,3.58000,25000000,41.23077,104,35.19000,1000000
"Guatemala City","GT","2025-05-05 16:34:01+02",14754,0.00600,4.84553,277,63.31000,1000000,0.80201,610,228.02000,1000000
"Guatemala City","GT","2025-05-05 16:16:38+02",14754,0.08200,2.65666,479,197.21000,1000000,0.47817,497,119.79000,100000
"Guatemala City","GT","2025-05-05 16:14:04+02",14754,0.00000,93.51534,279,72.72000,10000000,73.77500,384,46.41000,10000000
"Guatemala City","GT","2025-05-05 16:06:02+02",14754,0.03600,47.32189,108,26.74000,10000000,9.67055,734,142.21000,10000000
"Guatemala City","GT","2025-05-05 16:04:47+02",14754,0.15270,34.91446,438,123.14000,1000000,20.45593,217,86.68000,10000000
"Guatemala City","GT","2025-05-05 16:03:23+02",14754,0.13300,29.39895,384,126.17000,1000000,16.95487,102,7.01000,1000000
"Guatemala City","GT","2025-05-05 16:03:03+02",14754,0.00000,44.23689,339,73.42000,10000000,9.03066,878,200.52000,1000000
"Guatemala City","GT","2025-05-05 16:01:30+02",14754,0.08100,28.01962,74,2.42000,1000000,9.69609,924,185.47000,10000000
"Guatemala City","GT","2025-05-05 16:01:19+02",14754,0.18000,35.04113,333,132.35000,10000000,19.64809,183,52.38000,1000000
"Guatemala City","GT","2025-05-05 19:59:57+02",14754,0.01400,67.13864,407,83.58000,10000000,16.60128,97,99.04000,1000000
"Guatemala City","GT","2025-05-05 19:45:52+02",14754,0.42330,257.73966,734,315.74000,10000000,32.45862,155,19.62000,1000000
"Guatemala City","GT","2025-05-06 15:57:15+02",14754,0.00000,47.51300,101,13.17000,10000000,9.66184,887,108.41000,10000000
"Guatemala City","GT","2025-05-06 15:55:51+02",14754,0.00000,48.07547,97,13.91000,10000000,9.56596,825,118.42000,10000000
"Guatemala City","GT","2025-05-06 15:51:59+02",14754,0.08100,46.44281,116,28.64000,10000000,9.37281,965,252.73000,1000000
"Guatemala City","GT","2025-05-06 15:49:46+02",14754,0.00000,38.01614,392,144.95000,1000000,37.03363,87,10.30000,1000000
"Guatemala City","GT","2025-05-06 15:45:02+02",14754,0.28000,46.71128,128,42.45000,10000000,9.67043,1060,125.65000,10000000
"Guatemala City","GT","2025-05-06 15:42:54+02",14754,0.00000,45.89135,127,55.78000,10000000,9.61562,1128,112.63000,10000000
"Guatemala City","GT","2025-05-06 15:39:09+02",14754,0.00000,48.22326,99,19.44000,10000000,9.39911,832,148.02000,1000000
"Guatemala City","GT","2025-05-06 15:38:54+02",14754,0.05450,144.85314,300,95.66000,10000000,20.42060,333,45.81000,10000000
"Guatemala City","GT","2025-05-06 15:36:17+02",14754,0.00000,48.37489,107,21.89000,10000000,9.45382,931,172.53000,10000000
"Guatemala City","GT","2025-05-06 15:34:09+02",14754,0.23900,145.42457,247,81.79000,25000000,22.43867,874,284.23000,10000000
"Guatemala City","GT","2025-05-06 15:28:40+02",14754,0.11000,172.38177,191,39.96000,10000000,20.76017,68,7.66000,10000000
"Guatemala City","GT","2025-05-06 15:25:08+02",14754,0.00000,243.61267,979,144.68000,10000000,37.50000,95,5.85000,1000000
"Guatemala City","GT","2025-05-06 15:24:01+02",14754,0.24600,222.91002,392,49.31000,10000000,29.87737,97,8.55000,1000000
"Guatemala City","GT","2025-05-06 15:16:24+02",14754,0.00000,48.26982,118,38.61000,10000000,9.77460,912,167.40000,10000000
"Guatemala City","GT","2025-05-06 15:13:04+02",14754,0.28000,215.06011,795,228.16000,10000000,33.55593,76,2.49000,1000000
"Guatemala City","GT","2025-05-06 15:12:35+02",14754,0.00000,83.16257,244,137.47000,10000000,75.62788,215,44.90000,10000000
"Guatemala City","GT","2025-05-07 21:02:58+02",23243,0.00000,92.19332,320,149.81000,1000000,23.92644,717,147.43000,10000000
"Guatemala City","GT","2025-05-07 02:59:15+02",14593,0.01600,94.85698,49,10.53000,25000000,6.49435,44,7.00000,1000000
"Guatemala City","GT","2025-05-07 21:04:04+02",23243,0.11700,120.15586,101,33.23000,1000000,62.96006,206,136.07000,1000000
"Guatemala City","GT","2025-05-06 15:09:27+02",14754,0.20500,287.88211,422,94.02000,10000000,27.05613,96,9.53000,10000000
"Guatemala City","GT","2025-05-05 01:46:14+02",14593,0.00200,99.79095,64,10.56000,10000000,8.49894,72,11.97000,100000
"Guatemala City","GT","2025-05-05 23:12:29+02",14593,0.01500,135.48248,66,14.54000,10000000,8.90070,48,6.63000,1000000
"Guatemala City","GT","2025-05-05 23:16:46+02",14593,0.00400,140.89894,63,7.62000,10000000,11.99284,69,8.99000,1000000
"Guatemala City","GT","2025-05-05 12:28:59+02",14593,0.07500,27.67579,222,69.02000,10000000,6.27880,60,10.42000,1000000
"Guatemala City","GT","2025-05-05 16:19:16+02",14593,0.00000,193.96991,317,63.18000,25000000,10.37419,66,7.93000,1000000
"Guatemala City","GT","2025-05-06 14:33:33+02",14593,0.00000,128.75967,67,41.35000,25000000,7.26944,92,15.23000,100000
"Guatemala City","GT","2025-05-06 14:34:19+02",14593,0.00000,164.86883,50,4.82000,25000000,7.39650,58,25.08000,100000
"Guatemala City","GT","2025-05-06 14:37:19+02",14593,0.00000,136.03537,50,9.97000,10000000,10.76132,47,6.06000,10000000
"Guatemala City","GT","2025-05-06 15:07:08+02",14754,0.26900,274.35641,617,83.38000,10000000,44.44444,94,6.17000,1000000
"Guatemala City","GT","2025-05-06 11:48:50+02",14593,0.00300,191.27831,301,250.09000,100000000,10.30928,46,7.44000,10000000
"Guatemala City","GT","2025-05-07 13:50:45+02",14593,0.32300,16.95541,79,6.85000,10000000,4.86271,67,7.87000,1000000
"Guatemala City","GT","2025-05-07 13:53:36+02",14593,0.20300,110.97065,74,11.90000,25000000,5.57907,65,8.52000,1000000
"Guatemala City","GT","2025-05-07 13:56:53+02",14593,0.17700,217.00864,90,12.59000,100000000,5.87547,65,8.35000,1000000
"Guatemala City","GT","2025-05-07 13:58:10+02",14593,0.18800,172.14873,96,12.38000,25000000,7.40604,85,18.67000,1000000
"Guatemala City","GT","2025-05-07 16:40:01+02",14593,0.23200,32.50327,66,8.84000,10000000,9.67160,66,10.84000,10000000
"Guatemala City","GT","2025-05-05 13:25:48+02",14593,0.00000,220.26692,54,7.25000,25000000,8.87907,52,12.52000,1000000
"Guatemala City","GT","2025-05-05 13:30:43+02",14593,0.00200,162.77189,93,13.72000,10000000,4.50799,82,10.68000,1000000
"Guatemala City","GT","2025-05-07 17:56:46+02",14593,0.20500,150.70637,434,124.38000,25000000,5.92571,71,10.33000,1000000
"Guatemala City","GT","2025-05-05 17:43:08+02",14593,0.00800,202.65721,333,73.97000,25000000,5.84727,64,7.66000,100000
"Guatemala City","GT","2025-05-06 13:03:15+02",14593,0.00300,14.86039,66,8.04000,10000000,6.25194,391,93.38000,100000
"Guatemala City","GT","2025-05-06 13:06:31+02",14593,0.00000,4.90253,49,35.28000,1000000,8.76294,234,49.86000,1000000
"Guatemala City","GT","2025-05-06 13:08:43+02",14593,0.00000,46.64863,51,7.21000,10000000,6.42173,143,35.41000,100000
"Guatemala City","GT","2025-05-06 13:10:24+02",14593,0.00300,10.38033,83,34.59000,100000,5.69849,339,78.79000,1000000
"Guatemala City","GT","2025-05-05 15:01:54+02",14593,0.00500,199.42405,69,55.52000,25000000,12.46125,55,5.12000,1000000
"Guatemala City","GT","2025-05-05 15:15:24+02",14593,0.00200,138.00660,85,10.65000,10000000,5.83454,98,12.55000,1000000
"Guatemala City","GT","2025-05-06 15:06:09+02",14754,0.09000,279.63093,303,81.04000,10000000,29.85407,87,7.32000,10000000
"Guatemala City","GT","2025-05-05 12:55:35+02",14754,0.03300,182.32085,201,31.91000,10000000,26.72517,109,10.78000,10000000
"Guatemala City","GT","2025-05-05 15:33:20+02",14593,0.00000,119.61866,61,5.42000,25000000,6.87179,72,12.17000,100000
"Guatemala City","GT","2025-05-07 21:38:49+02",52468,0.00200,38.34655,86,18.40000,10000000,58.22290,175,28.70000,10000000
"Guatemala City","GT","2025-05-06 20:18:19+02",14593,0.00200,5.30101,231,71.90000,1000000,5.28913,121,21.44000,1000000
"Guatemala City","GT","2025-05-06 20:25:34+02",14593,0.10800,102.56716,153,51.24000,10000000,4.90693,56,16.99000,1000000
"Guatemala City","GT","2025-05-06 20:49:05+02",14593,0.01100,41.67877,97,16.59000,10000000,6.31232,96,20.97000,1000000
"Guatemala City","GT","2025-05-06 18:16:06+02",14593,0.19100,68.51370,62,11.42000,1000000,8.90365,76,9.41000,100000
"Guatemala City","GT","2025-05-07 14:29:04+02",14593,0.16600,278.82320,69,10.21000,10000000,12.18182,44,4.16000,1000000
"Guatemala City","GT","2025-05-07 14:54:47+02",14593,0.14200,165.19184,390,86.92000,10000000,7.28129,73,8.96000,1000000
"Guatemala City","GT","2025-05-07 15:01:08+02",14593,0.00000,160.55068,389,103.10000,10000000,7.90405,92,13.92000,1000000
"Guatemala City","GT","2025-05-07 15:02:05+02",14593,0.08800,135.22811,95,18.58000,25000000,6.98644,95,12.13000,1000000
"Guatemala City","GT","2025-05-07 15:08:38+02",14593,0.19000,198.63991,80,14.08000,100000000,8.82062,52,11.71000,1000000
"Guatemala City","GT","2025-05-07 15:24:51+02",14593,0.19300,247.69409,53,31.33000,100000000,12.24005,58,8.09000,10000000
"Guatemala City","GT","2025-05-07 15:26:40+02",14593,0.43600,32.93166,156,66.89000,1000000,6.40178,126,31.17000,1000000
"Guatemala City","GT","2025-05-06 23:22:10+02",14754,0.00000,7.85127,929,305.39000,100000,19.19312,130,15.89000,1000000
"Guatemala City","GT","2025-05-07 03:27:06+02",14754,0.01800,24.40410,974,356.53000,1000000,14.27810,362,102.79000,10000000
"Guatemala City","GT","2025-05-07 03:27:17+02",14754,0.00000,45.92560,97,14.74000,10000000,44.91620,110,51.68000,1000000
"Guatemala City","GT","2025-05-07 03:37:22+02",14754,0.00000,17.90713,1444,1158.05000,1000000,19.65770,653,193.37000,1000000
"Guatemala City","GT","2025-05-07 03:43:19+02",14754,0.00000,1.31502,3693,1054.68000,1000000,25.52381,1748,487.33000,10000000
"Guatemala City","GT","2025-05-07 23:16:17+02",14754,0.00000,20.95966,281,85.65000,1000000,5.48431,532,222.85000,100000
"Guatemala City","GT","2025-05-07 03:51:08+02",14754,0.02500,17.25119,608,953.11000,1000000,16.70823,268,73.47000,10000000
"Guatemala City","GT","2025-05-07 23:23:00+02",14754,0.00000,95.39967,252,92.63000,25000000,18.83786,505,59.79000,10000000
"Guatemala City","GT","2025-05-07 23:25:55+02",14754,0.00000,18.55042,618,137.76000,10000000,4.93706,587,286.15000,1000000
"Guatemala City","GT","2025-05-07 23:31:29+02",14754,0.00000,21.80490,326,116.28000,1000000,4.97156,249,32.71000,1000000
"Guatemala City","GT","2025-05-07 23:39:26+02",14754,0.13000,16.96224,320,73.04000,10000000,5.66996,633,308.91000,100000
"Guatemala City","GT","2025-05-07 23:43:12+02",14754,0.48700,18.72847,289,66.00000,10000000,4.99379,981,244.99000,100000
"Guatemala City","GT","2025-05-07 23:45:44+02",14754,0.00000,18.10088,278,65.07000,1000000,4.97525,1676,420.02000,100000
"Guatemala City","GT","2025-05-07 23:50:35+02",14754,0.06100,18.26199,292,79.85000,1000000,4.94465,588,263.66000,100000
"Guatemala City","GT","2025-05-07 21:09:24+02",14754,0.00000,25.05477,959,307.11000,10000000,27.57013,284,166.81000,10000000
"Guatemala City","GT","2025-05-07 22:55:46+02",14754,0.00000,447.54628,61,10.00000,25000000,174.40347,371,99.80000,10000000
"Guatemala City","GT","2025-05-07 22:57:11+02",14754,0.00000,376.38919,73,15.89000,100000000,121.81818,360,51.58000,10000000
"Guatemala City","GT","2025-05-06 01:14:33+02",14754,0.00000,299.44972,280,74.84000,25000000,25.92043,122,15.09000,10000000
"Guatemala City","GT","2025-05-06 01:21:24+02",14754,0.00000,198.56783,223,42.33000,10000000,28.61210,104,14.00000,1000000
"Guatemala City","GT","2025-05-06 01:52:22+02",14754,0.01100,255.66364,384,97.00000,10000000,57.02128,230,74.47000,1000000
"Guatemala City","GT","2025-05-07 02:23:24+02",14754,0.00000,277.01646,218,64.13000,10000000,13.55361,667,133.13000,1000000
"Guatemala City","GT","2025-05-07 02:39:48+02",14754,0.00000,248.30143,89,1.86000,100000000,280.23702,89,25.45000,50000000
"Guatemala City","GT","2025-05-07 02:45:29+02",14754,0.20800,309.07490,88,9.65000,25000000,337.24832,88,25.76000,10000000
"Guatemala City","GT","2025-05-05 21:24:04+02",14754,0.00000,75.28013,300,124.61000,10000000,18.91765,1079,145.00000,1000000
"Guatemala City","GT","2025-05-06 22:11:50+02",14754,0.00000,193.42940,342,64.83000,10000000,22.44870,493,114.84000,10000000
"Guatemala City","GT","2025-05-06 04:06:10+02",14754,0.06900,123.87640,41,1.04000,1000000,28.47026,43,29.04000,1000000
"Guatemala City","GT","2025-05-06 04:23:15+02",14754,0.09600,123.68471,37,0.66000,1000000,35.03268,39,0.75000,1000000
"Guatemala City","GT","2025-05-05 22:29:13+02",14754,0.00000,269.94520,149,63.61000,25000000,74.79070,99,16.84000,1000000
"Guatemala City","GT","2025-05-05 22:30:17+02",14754,0.00000,289.03910,37,1.88000,100000000,39.01019,38,1.95000,1000000
"Guatemala City","GT","2025-05-05 22:56:33+02",14754,0.16400,4.72802,2318,995.58000,1000000,0.33938,2629,376.67000,100000
"Guatemala City","GT","2025-05-05 00:26:54+02",14754,0.00000,13.65136,433,63.63000,10000000,16.94237,1059,223.15000,10000000
"Guatemala City","GT","2025-05-07 11:57:24+02",14754,0.00000,195.94630,525,94.92000,25000000,41.42195,69,6.36000,1000000
"Guatemala City","GT","2025-05-06 00:03:41+02",14754,0.07200,162.37541,43,3.22000,10000000,43.13305,42,4.23000,1000000
"Guatemala City","GT","2025-05-06 00:59:15+02",14754,0.00000,240.38748,189,53.67000,25000000,43.20258,104,13.35000,1000000
"Guatemala City","GT","2025-05-07 20:36:02+02",14754,0.00000,276.34686,606,127.15000,10000000,21.02126,106,10.74000,10000000
"Guatemala City","GT","2025-05-07 20:43:46+02",14754,0.29900,273.90087,430,120.66000,25000000,21.75913,101,10.72000,1000000
"Guatemala City","GT","2025-05-07 20:44:20+02",14754,0.00000,201.61891,95,6.59000,10000000,30.35566,95,15.29000,10000000
"Guatemala City","GT","2025-05-07 20:54:08+02",14754,0.32400,280.35093,406,88.67000,25000000,22.84091,391,45.38000,1000000
"Guatemala City","GT","2025-05-07 20:55:12+02",14754,0.00000,398.25247,497,103.71000,25000000,23.06964,78,6.19000,10000000
"Guatemala City","GT","2025-05-07 20:57:26+02",14754,0.00900,381.69085,702,86.06000,10000000,19.78736,56,3.62000,10000000
"Guatemala City","GT","2025-05-07 20:59:08+02",14754,0.21300,203.15492,176,54.93000,10000000,22.55449,527,243.57000,10000000
"Guatemala City","GT","2025-05-05 12:02:50+02",14754,0.00000,91.59716,87,19.90000,25000000,92.79350,346,93.97000,25000000
"Guatemala City","GT","2025-05-05 12:08:21+02",14754,0.00000,194.93758,140,56.13000,10000000,36.96552,61,6.60000,1000000
"Guatemala City","GT","2025-05-07 21:40:19+02",52468,0.04900,36.77764,109,17.01000,10000000,31.10252,168,44.08000,10000000
"Guatemala City","GT","2025-05-07 21:55:44+02",52468,0.00000,50.16139,47,3.84000,10000000,62.85670,50,3.87000,10000000
"Guatemala City","GT","2025-05-07 02:46:44+02",22869,0.00000,152.71751,47,14.82000,1000000,585.49374,65,21.98000,50000000
"Guatemala City","GT","2025-05-06 21:00:23+02",22869,0.00000,153.00958,44,11.89000,1000000,401.39790,46,7.24000,10000000
"Guatemala City","GT","2025-05-05 21:23:43+02",52286,0.00000,45.96519,67,5.92000,10000000,38.14042,58,1.42000,1000000
"Guatemala City","GT","2025-05-05 21:32:21+02",23243,0.00000,10.03359,22,4.47000,100000,4.34595,22,2.89000,100000
"Guatemala City","GT","2025-05-05 21:46:03+02",23243,0.00300,26.36657,119,24.84000,10000000,6.76199,490,256.56000,1000000
"Guatemala City","GT","2025-05-05 21:59:44+02",52468,0.00000,90.40065,34,6.38000,25000000,66.29288,32,5.52000,10000000
"Guatemala City","GT","2025-05-07 15:41:56+02",14754,0.00000,236.41361,218,56.02000,10000000,25.13050,70,4.05000,10000000
"Guatemala City","GT","2025-05-06 22:38:52+02",22869,0.00000,156.29620,42,14.14000,1000000,486.09432,250,35.09000,25000000
"Guatemala City","GT","2025-05-07 22:14:21+02",52468,0.02000,85.86005,50,249.21000,25000000,89.89266,45,9.51000,10000000
"Guatemala City","GT","2025-05-05 22:09:05+02",52468,0.00000,93.52629,37,5.87000,10000000,93.15043,36,8.33000,25000000
"Guatemala City","GT","2025-05-05 22:10:16+02",52468,0.00000,90.25541,32,3.57000,10000000,91.93615,36,19.99000,25000000
"Guatemala City","GT","2025-05-07 22:19:44+02",52468,0.00000,70.49912,87,8.87000,10000000,89.29365,51,3.90000,10000000
"Guatemala City","GT","2025-05-07 15:51:30+02",14754,0.00000,37.62871,337,109.10000,10000000,20.33898,79,12.68000,1000000
"Guatemala City","GT","2025-05-07 15:50:59+02",14754,0.19000,204.92047,344,788.80000,25000000,21.46404,3410,408.94000,10000000
"Guatemala City","GT","2025-05-07 22:56:12+02",52286,0.28000,57.09156,57,18.43000,10000000,47.48966,81,20.43000,1000000
"Guatemala City","GT","2025-05-06 01:21:31+02",52286,0.00000,78.07104,56,10.79000,25000000,28.73687,70,22.53000,10000000
"Guatemala City","GT","2025-05-06 06:06:58+02",22869,0.00000,83.40534,308,114.19000,10000000,74.28624,70,15.64000,10000000
"Guatemala City","GT","2025-05-07 15:39:04+02",14754,0.00000,238.59946,288,72.74000,10000000,22.26283,95,10.79000,10000000
"Guatemala City","GT","2025-05-06 02:46:47+02",23243,0.00000,6.48335,84,25.82000,1000000,33.76307,206,51.12000,10000000
"Guatemala City","GT","2025-05-07 15:37:30+02",14754,0.29000,150.18280,246,58.88000,10000000,26.08696,76,5.20000,1000000
"Guatemala City","GT","2025-05-06 01:26:29+02",52286,0.00000,74.09615,38,3.37000,1000000,53.33687,39,3.78000,10000000
NULL,"GT","2025-05-06 00:13:39+02",52286,0.00000,60.64004,91,22.96000,10000000,54.60324,67,11.14000,25000000
"Guatemala City","GT","2025-05-07 15:50:21+02",14754,0.43000,36.54579,392,135.62000,10000000,46.93520,85,18.84000,1000000
"Guatemala City","GT","2025-05-07 10:11:11+02",23243,0.00000,54.03377,75,12.77000,10000000,25.01556,185,18.39000,1000000
"Guatemala City","GT","2025-05-07 15:44:45+02",14754,0.00000,140.65122,136,43.68000,10000000,25.67870,71,7.74000,1000000
"Guatemala City","GT","2025-05-06 15:53:40+02",23243,0.02600,48.09131,59,39.54000,1000000,6.11872,206,140.34000,100000
"Guatemala City","GT","2025-05-07 15:36:25+02",14754,0.07200,133.62685,229,58.31000,10000000,22.87470,96,7.26000,10000000
"Guatemala City","GT","2025-05-07 15:32:40+02",14754,0.16500,258.73977,827,138.61000,10000000,30.59361,76,8.01000,10000000
"Guatemala City","GT","2025-05-07 15:26:28+02",14754,0.00000,48.08414,88,21.85000,10000000,9.62194,308,33.56000,10000000
"Guatemala City","GT","2025-05-05 16:02:28+02",23243,0.00000,49.85922,229,62.23000,1000000,5.70132,127,22.02000,1000000
"Guatemala City","GT","2025-05-05 16:44:51+02",52468,0.00200,14.68061,390,109.42000,1000000,1.99306,315,74.57000,100000
"Guatemala City","GT","2025-05-05 16:46:14+02",52468,0.00000,16.36818,389,104.81000,1000000,1.99553,100,19.85000,100000
"Guatemala City","GT","2025-05-05 16:48:33+02",52468,0.14900,15.89986,394,86.44000,1000000,1.94283,414,100.51000,1000000
"Guatemala City","GT","2025-05-05 16:56:57+02",52286,0.00000,93.38440,31,9.07000,10000000,79.21182,31,3.67000,1000000
"Guatemala City","GT","2025-05-05 16:57:54+02",52286,0.00000,87.21161,40,32.42000,25000000,88.20819,47,32.38000,25000000
"Guatemala City","GT","2025-05-06 14:03:48+02",23243,0.00000,59.89817,335,88.55000,1000000,6.65563,311,115.59000,100000
"Guatemala City","GT","2025-05-06 14:16:33+02",52286,0.00000,3.50844,119,25.70000,1000000,9.48315,117,31.84000,10000000
"Guatemala City","GT","2025-05-06 17:23:59+02",22869,0.00000,148.46699,43,13.76000,1000000,620.17896,253,56.17000,25000000
"Guatemala City","GT","2025-05-06 17:36:45+02",22869,0.00000,155.38583,45,18.02000,1000000,529.99341,74,19.70000,10000000
"Guatemala City","GT","2025-05-07 16:24:40+02",52286,0.00000,66.63113,40,42.34000,1000000,86.47765,33,1.67000,25000000
"Guatemala City","GT","2025-05-07 16:47:39+02",22869,0.00000,118.04988,34,9.21000,10000000,49.61125,14,0.80000,10000000
"Guatemala City","GT","2025-05-07 16:50:32+02",22869,0.42100,118.47078,45,35.44000,25000000,56.62371,14,1.82000,10000000
"Guatemala City","GT","2025-05-07 16:51:31+02",22869,0.00000,118.28862,37,9.77000,25000000,55.81008,16,1.57000,10000000
"Guatemala City","GT","2025-05-07 15:25:16+02",14754,0.41000,46.01541,84,11.29000,10000000,9.34449,878,106.84000,1000000
"Guatemala City","GT","2025-05-06 16:07:18+02",26617,0.00000,84.46441,15,2.68000,100000,19.83226,58,20.98000,1000000
"Guatemala City","GT","2025-05-06 16:35:47+02",26617,0.00000,69.77433,11,2.04000,100000,20.08744,56,22.37000,10000000
"Guatemala City","GT","2025-05-07 15:23:54+02",14754,0.21100,47.44819,90,19.23000,10000000,9.34341,965,244.41000,1000000
"Guatemala City","GT","2025-05-07 15:43:39+02",14754,0.00000,287.88188,46,1.58000,10000000,23.24506,50,5.21000,10000000
"Guatemala City","GT","2025-05-07 19:18:34+02",22869,0.01200,63.68298,15,35.02000,100000,14.84216,18,2.83000,1000000
"Guatemala City","GT","2025-05-07 19:26:54+02",23243,0.00000,680.27412,116,41.05000,100000000,314.06250,14,3.42000,10000000
"Guatemala City","GT","2025-05-07 15:21:41+02",14754,0.18500,47.91710,98,15.18000,10000000,9.72530,958,148.99000,10000000
"Guatemala City","GT","2025-05-05 20:52:26+02",22869,0.00000,150.13854,36,11.42000,1000000,534.78781,27,6.57000,50000000
"Auckland","NZ","2025-05-05 03:58:10+02",9790,0.00000,839.47895,5,1.26000,10000000,470.45056,2,0.46000,10000000
"Christchurch","NZ","2025-05-05 04:35:51+02",9790,0.00000,332.04376,59,11.26000,10000000,105.62270,70,15.26000,25000000
"Auckland","NZ","2025-05-07 07:01:31+02",9790,0.00900,184.23210,34,9.06000,25000000,75.16126,27,6.67000,10000000
"Auckland","NZ","2025-05-07 07:01:47+02",9790,0.01000,208.50771,50,11.26000,100000000,58.64333,28,4.82000,1000000
"Hamilton","NZ","2025-05-06 03:13:27+02",45177,0.09600,83.98522,144,64.21000,25000000,80.34215,411,248.92000,25000000
"Tairua","NZ","2025-05-07 22:35:38+02",45177,0.09200,862.29293,9,2.84000,250000000,467.49622,39,11.24000,50000000
"Tairua","NZ","2025-05-07 22:36:23+02",45177,0.00000,875.29982,8,1.79000,10000000,465.43939,21,6.61000,50000000
"Auckland","NZ","2025-05-06 05:20:12+02",137409,0.00000,298.02175,77,39.04000,25000000,89.69610,12,3.02000,25000000
"Auckland","NZ","2025-05-07 00:00:58+02",55850,0.00000,326.40210,98,16.54000,3917210983,124.78054,203,58.69000,1497534482
"Auckland","NZ","2025-05-07 00:30:44+02",9790,0.27800,325.68374,83,10.17000,25000000,240.37312,36,10.43000,25000000
"Wellington","NZ","2025-05-07 02:06:03+02",9790,0.00000,186.18197,21,2.72000,10000000,165.70486,24,2.81000,10000000
"Wellington","NZ","2025-05-07 02:15:58+02",9790,0.08600,81.16321,105,28.65000,25000000,74.62409,198,64.24000,10000000
"Wellington","NZ","2025-05-07 02:16:49+02",9790,0.00500,85.34499,282,67.88000,10000000,79.50949,189,76.95000,10000000
"Wellington","NZ","2025-05-07 02:21:37+02",9790,0.25400,82.49371,96,23.00000,10000000,84.49283,169,55.67000,25000000
"Wellington","NZ","2025-05-07 02:24:54+02",9790,0.02200,190.64190,22,4.09000,25000000,180.34993,20,2.32000,25000000
"Wellington","NZ","2025-05-07 02:25:13+02",9790,0.00000,184.59252,42,14.87000,10000000,170.03638,32,8.02000,25000000
"Wellington","NZ","2025-05-06 22:16:23+02",55850,0.00000,800.97061,68,27.94000,25000000,127.11463,18,1.80000,10000000
"Christchurch","NZ","2025-05-06 04:02:46+02",9790,0.34900,380.88425,1607,725.90000,25000000,140.06969,2065,828.03000,1000000
"Christchurch","NZ","2025-05-06 04:06:54+02",9790,0.34900,393.71242,69,7.07000,10000000,30.66362,752,625.16000,1000000
"Auckland","NZ","2025-05-05 00:00:56+02",55850,0.00000,323.27831,55,12.99000,3879633879,125.30483,222,67.06000,1503833536
"Auckland","NZ","2025-05-05 01:12:48+02",9790,0.00000,326.80718,9,2.18000,10000000,102.02010,14,8.24000,25000000
"Auckland","NZ","2025-05-05 01:14:18+02",9790,0.00000,162.32074,52,12.49000,1000000,97.15777,21,6.14000,25000000
"Auckland","NZ","2025-05-05 01:15:52+02",9790,0.00000,194.44136,31,39.25000,25000000,98.37991,24,5.81000,25000000
"Auckland","NZ","2025-05-05 01:18:26+02",9790,0.00000,329.81926,13,3.96000,25000000,101.39992,14,3.14000,10000000
"Auckland","NZ","2025-05-06 07:56:37+02",9790,0.00000,687.46607,41,18.91000,25000000,498.75930,46,9.11000,50000000
"Auckland","NZ","2025-05-06 00:00:54+02",55850,0.00000,330.20133,122,21.49000,3962676843,116.39194,136,44.09000,1048169674
"Christchurch","NZ","2025-05-05 23:03:34+02",55850,0.00000,173.76406,74,93.69000,25000000,1608.00000,24,2.55000,1000000
"Auckland","NZ","2025-05-05 03:56:31+02",9790,0.00000,838.59842,3,0.64000,10000000,538.15261,2,0.64000,25000000
"Auckland","NZ","2025-05-05 04:21:50+02",9790,0.00000,835.33707,14,1.34000,100000000,177.48344,17,4.53000,25000000
"Auckland","NZ","2025-05-07 01:46:23+02",135069,0.00700,56.55478,308,121.05000,10000000,58.00447,90,45.98000,10000000
"Auckland","NZ","2025-05-07 18:55:48+02",9790,0.35700,102.14627,27,3.78000,25000000,160.92874,14,1.33000,10000000
"Christchurch","NZ","2025-05-06 12:15:47+02",9790,0.36600,530.16761,2377,1181.25000,10000000,24.89164,2237,1169.10000,100000
"Auckland","NZ","2025-05-07 19:01:44+02",9790,0.33500,101.42624,22,2.27000,25000000,160.90298,13,1.05000,25000000
"Auckland","NZ","2025-05-07 02:20:18+02",14593,0.19700,313.85799,126,37.06000,10000000,16.31361,42,10.83000,10000000
"Auckland","NZ","2025-05-06 04:38:13+02",14593,0.00400,122.29042,77,25.50000,10000000,14.61021,56,16.16000,1000000
"Auckland","NZ","2025-05-05 01:54:19+02",14593,0.00000,7.21262,188,20.51000,1000000,5.48806,123,8.50000,1000000
"Auckland","NZ","2025-05-06 20:00:50+02",14593,0.00000,122.25303,300,53.83000,10000000,16.07582,43,8.23000,10000000
"Warsaw","PL","2025-05-05 15:27:30+02",14593,0.00000,260.72532,48,9.88000,25000000,28.56534,70,43.65000,10000000
"Warsaw","PL","2025-05-05 15:26:11+02",14593,0.00000,219.90371,39,4.04000,25000000,2.47400,46,11.63000,1000000
"Warsaw","PL","2025-05-05 18:41:24+02",14593,0.00000,197.87629,44,6.94000,25000000,26.53465,41,6.95000,1000000
"Warsaw","PL","2025-05-07 11:23:42+02",14593,0.00000,231.55587,38,6.21000,100000000,23.94995,43,6.80000,10000000
